repository_relative_path,size_bytes,size_mb,scene_id_inferred,detected_file_type,likely_raw_yolov11_detection_output,should_upload_to_onedrive,recommended_priority,recommended_onedrive_folder,parquet_columns_sample,sha256
data/processed/bellevue_150th_newport/experiments/midpoint_iso_control_v1/method_comparison_variant_coords_only/labels_kmeans.parquet,64206,0.061232,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,d29427c697aac83cee05c7f95a860fdc32f6b4cd458f94daeaa698555444a950
data/processed/bellevue_150th_newport/experiments/midpoint_iso_control_v1/method_comparison_variant_coords_only/labels_optics.parquet,64000,0.061035,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,4b11d46b492e0d62b182a51c73d36680c8e188f4bb6a48681d0bad74f0d1fe17
data/processed/bellevue_150th_newport/experiments/midpoint_iso_control_v1/method_comparison_variant_coords_plus_midpoint/labels_hdbscan.parquet,63036,0.060116,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,ce83a5c69bec3d223bde022a7641e09948930dcb33e03615a03615865f9d6447
data/processed/bellevue_150th_newport/experiments/midpoint_iso_control_v1/method_comparison_variant_coords_plus_midpoint/labels_kmeans.parquet,64206,0.061232,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,551078d6caf93c8bdb4aa0ba2408fa0428f76eca3d13edcfccc2370851d30cd1
data/processed/bellevue_150th_newport/experiments/midpoint_iso_control_v1/method_comparison_variant_coords_plus_midpoint/labels_optics.parquet,63961,0.060998,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,4d0f060b32d02c73f2642eb838106bd688484d44a67b0cf67146d5a76fc4a581
data/processed/bellevue_150th_newport/experiments/newport_audit_v1/normalization_isotropic/labels_hdbscan.parquet,111928,0.106743,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,44f7e661e2149809c673742ce570bf94158a2ea98280aaf933cb4aee0b692b9c
data/processed/bellevue_150th_newport/experiments/newport_audit_v1/normalization_isotropic/labels_kmeans.parquet,111927,0.106742,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,5cccabac42f47c4383508403d3b2b3c4ef9dee2f241087b329bbb696bd5e0624
data/processed/bellevue_150th_newport/experiments/newport_audit_v1/normalization_isotropic/labels_optics.parquet,111921,0.106736,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,aeb1fcfcb95ef18e1763a2db2458c38eb8804b81a1e5f5e9b6caf04850e40803
data/processed/bellevue_150th_newport/experiments/newport_audit_v1/normalization_none/labels_hdbscan.parquet,111928,0.106743,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,44f7e661e2149809c673742ce570bf94158a2ea98280aaf933cb4aee0b692b9c
data/processed/bellevue_150th_newport/experiments/newport_audit_v1/normalization_none/labels_kmeans.parquet,111927,0.106742,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,5cccabac42f47c4383508403d3b2b3c4ef9dee2f241087b329bbb696bd5e0624
data/processed/bellevue_150th_newport/experiments/newport_audit_v1/normalization_none/labels_optics.parquet,111921,0.106736,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,aeb1fcfcb95ef18e1763a2db2458c38eb8804b81a1e5f5e9b6caf04850e40803
data/processed/bellevue_150th_newport/experiments/newport_audit_v1/normalization_standard/labels_hdbscan.parquet,111928,0.106743,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,c3af762d73267eb9a53181b724f450ad49005f2c6a803f832192a283b88fbcda
data/processed/bellevue_150th_newport/experiments/newport_audit_v1/normalization_standard/labels_kmeans.parquet,111925,0.10674,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,af7b4deeefe782cb08b7f7739f10c00b80dfb6336deeb87369b964e15533cc93
data/processed/bellevue_150th_newport/experiments/newport_audit_v1/normalization_standard/labels_optics.parquet,111931,0.106746,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,60dcdf633b327041a0a4025d2f890c81fe651da6dafde68b84f9920c23bf42b1
data/processed/bellevue_150th_newport/experiments/newport_topview_prewarp_displacement_v1/audit/normalization_isotropic/labels_hdbscan.parquet,111929,0.106744,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,8332b19ad2f1dc456d108015b6bbbf8ef7820e935235f2341970c9f350c5c59b
data/processed/bellevue_150th_newport/experiments/newport_topview_prewarp_displacement_v1/audit/normalization_isotropic/labels_kmeans.parquet,111917,0.106732,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,aed964e55cf0e573319c8b65d77287b06f317acb43c7c12c53f0da41247681c0
data/processed/bellevue_150th_newport/experiments/newport_topview_prewarp_displacement_v1/audit/normalization_isotropic/labels_optics.parquet,111686,0.106512,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,385a61da31d62badcb546352091d5252fd134b27b2c948274e059635acef0f60
data/processed/bellevue_150th_newport/experiments/newport_topview_prewarp_displacement_v1/audit/normalization_none/labels_hdbscan.parquet,111929,0.106744,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,8332b19ad2f1dc456d108015b6bbbf8ef7820e935235f2341970c9f350c5c59b
data/processed/bellevue_150th_newport/experiments/newport_topview_prewarp_displacement_v1/audit/normalization_none/labels_kmeans.parquet,111917,0.106732,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,aed964e55cf0e573319c8b65d77287b06f317acb43c7c12c53f0da41247681c0
data/processed/bellevue_150th_newport/experiments/newport_topview_prewarp_displacement_v1/audit/normalization_none/labels_optics.parquet,111686,0.106512,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,385a61da31d62badcb546352091d5252fd134b27b2c948274e059635acef0f60
data/processed/bellevue_150th_newport/experiments/newport_topview_prewarp_displacement_v1/audit/normalization_standard/labels_hdbscan.parquet,111925,0.10674,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,d1c6b8066d06012846abceb904e89c1b9082bfb89af44bca232fed01e3033745
data/processed/bellevue_150th_newport/experiments/newport_topview_prewarp_displacement_v1/audit/normalization_standard/labels_kmeans.parquet,111927,0.106742,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,08ea53e73e824cece202eb668b55790bd30a361965bbddbc0aefa403839ceecb
data/processed/bellevue_150th_newport/experiments/newport_topview_prewarp_displacement_v1/audit/normalization_standard/labels_optics.parquet,111896,0.106712,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,6fab001340fca4898e0bad18f4498b381dd4c0e024ae03f84c1bde55856cdf7b
data/processed/bellevue_150th_newport/experiments/newport_topview_prewarp_displacement_v1/camera_space_filter/selected_tracks.parquet,1093364,1.042713,bellevue_150th_newport,tracker output,false,true,P1,03_yolo_tracking_outputs/,track_id;start_x;start_y;end_x;end_y;displacement;displacement_norm,7b254005952529fedfb37151fb3fd8e64cd48aa7e8025e053d29da056c0bbe67
data/processed/bellevue_150th_newport/experiments/newport_topview_prewarp_displacement_v1/camera_space_filter/trajectories_filtered_filled.parquet,367676732,350.643856,bellevue_150th_newport,processed trajectory,false,true,P0,04_processed_trajectories_and_features/,track_id;frame;x;y;vx;vy;ax;ay;is_filled,NOT_COMPUTED_LARGE_FILE_GT_268435456_BYTES
data/processed/bellevue_150th_newport/experiments/newport_topview_prewarp_displacement_v1/trajectories_filtered_filled.parquet,371265856,354.066711,bellevue_150th_newport,processed trajectory,false,true,P0,04_processed_trajectories_and_features/,track_id;frame;x;y;vx;vy;ax;ay;is_filled,NOT_COMPUTED_LARGE_FILE_GT_268435456_BYTES
data/processed/bellevue_150th_newport/experiments/straightness_iso_control_v1/feature_variants/features_plus_frame_span.parquet,1590268,1.516598,bellevue_150th_newport,tracker output,false,true,P1,03_yolo_tracking_outputs/,track_id;start_x;start_y;end_x;end_y;start_x_iso;start_y_iso;end_x_iso;end_y_iso;frame_span;straightness;frame_span_scaled;straightness_scaled;dir_x_scaled;dir_y_scaled;feat_0;feat_1;feat_2;feat_3;feat_4,60532b76c09b6a99c41fc6ffd5c22c6df419136ad20ca2c5e76754f8c9ff2455
data/processed/bellevue_150th_newport/experiments/straightness_iso_control_v1/method_comparison_variant_coords_only/labels_hdbscan.parquet,63034,0.060114,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,ccbc4c10e4ef238f988f49231d34064961331b2ca4b3008c3052619a89a4d9db
data/processed/bellevue_150th_newport/experiments/straightness_iso_control_v1/method_comparison_variant_coords_only/labels_kmeans.parquet,64206,0.061232,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,d29427c697aac83cee05c7f95a860fdc32f6b4cd458f94daeaa698555444a950
data/processed/bellevue_150th_newport/experiments/straightness_iso_control_v1/method_comparison_variant_coords_only/labels_optics.parquet,64000,0.061035,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,4b11d46b492e0d62b182a51c73d36680c8e188f4bb6a48681d0bad74f0d1fe17
data/processed/bellevue_150th_newport/experiments/straightness_iso_control_v1/method_comparison_variant_plus_straightness/labels_hdbscan.parquet,63031,0.060111,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,cb555d675d57ab3a7858e61be2c516f38e766026ff249f47ebd02f6a97952cbd
data/processed/bellevue_150th_newport/experiments/straightness_iso_control_v1/method_comparison_variant_plus_straightness/labels_kmeans.parquet,64194,0.06122,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,f2ecf4cafdc5bf4c12fd80b3818f77d6cded6e7104eb7951aeee83dd4a10e9fc
data/processed/bellevue_150th_newport/experiments/straightness_iso_control_v1/method_comparison_variant_plus_straightness/labels_optics.parquet,63918,0.060957,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,6bd0079ffc6fb2c8c0d13416325813a534d1f48fa02ec0f1d06d842b5cf1651e
data/processed/bellevue_150th_newport/feature_analysis/features_trimmed_frame_disp.parquet,10324542,9.846251,bellevue_150th_newport,tracker output,false,true,P1,03_yolo_tracking_outputs/,track_id;frame_start;frame_end;len_frames;frame_span;duration_s;start_x;start_y;end_x;end_y;delta_x;delta_y;path_length;displacement;straightness;dir_x;dir_y;mean_speed;max_speed;mean_accel,7262113067284e758eafb4207d7aa12fbb76993ea03e5b3ed52a2e03f67d9d28
data/processed/bellevue_150th_newport/feature_analysis/features_trimmed_frame_disp_norm.parquet,2546095,2.428145,bellevue_150th_newport,tracker output,false,true,P1,03_yolo_tracking_outputs/,track_id;frame_start;frame_end;len_frames;frame_span;duration_s;start_x;start_y;end_x;end_y;delta_x;delta_y;path_length;displacement;straightness;dir_x;dir_y;mean_speed;max_speed;mean_accel,d391fcc142e63089e3cf23841e3bd26be03f9247a06da587dd2ebb59189e516f
data/processed/bellevue_150th_newport/feature_variants/features_plus_frame_span.parquet,1590268,1.516598,bellevue_150th_newport,tracker output,false,true,P1,03_yolo_tracking_outputs/,track_id;start_x;start_y;end_x;end_y;start_x_iso;start_y_iso;end_x_iso;end_y_iso;frame_span;straightness;frame_span_scaled;straightness_scaled;dir_x_scaled;dir_y_scaled;feat_0;feat_1;feat_2;feat_3;feat_4,60532b76c09b6a99c41fc6ffd5c22c6df419136ad20ca2c5e76754f8c9ff2455
data/processed/bellevue_150th_newport/feature_variants/features_plus_frame_span_straightness.parquet,1955564,1.864971,bellevue_150th_newport,tracker output,false,true,P1,03_yolo_tracking_outputs/,track_id;start_x;start_y;end_x;end_y;start_x_norm;start_y_norm;end_x_norm;end_y_norm;frame_span;straightness;path_length;displacement_norm;frame_span_norm;straightness_norm;dir_x_norm;dir_y_norm;path_length_norm;feat_0;feat_1,86f19dedb680fd02d698b31e90e56be42a8605e112910c936bff3db96f3135f8
data/processed/bellevue_150th_newport/feature_variants/features_plus_frame_span_straightness_dir.parquet,2140980,2.041798,bellevue_150th_newport,tracker output,false,true,P1,03_yolo_tracking_outputs/,track_id;start_x;start_y;end_x;end_y;start_x_norm;start_y_norm;end_x_norm;end_y_norm;frame_span;straightness;path_length;displacement_norm;frame_span_norm;straightness_norm;dir_x_norm;dir_y_norm;path_length_norm;feat_0;feat_1,bc09387b49e1cdedf29fdce7accd3e3193b8e73471b41844fff1cbb0ff4e896f
data/processed/bellevue_150th_newport/method_comparison/labels_birch.parquet,64237,0.061261,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,ecdc1758b75c7bad3f284b3a516a2c31fb87e485ec15d9e95c690c49f88b2f82
data/processed/bellevue_150th_newport/method_comparison/labels_dbscan.parquet,64251,0.061275,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,5c7013151dddf326eb5b42cd868acbaf066370abcbe1b0b67728bb7a1a30fc8e
data/processed/bellevue_150th_newport/method_comparison/labels_gmm.parquet,65452,0.06242,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,613c6c16ce8170ab86cd910b09885718d4a553d96250f5ebc311df57099e4b89
data/processed/bellevue_150th_newport/method_comparison/labels_hdbscan.parquet,64094,0.061125,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,8aaa636e8655e343cc9545b32c6f86cce4494a09ba62219a8e14adb6d7078dc9
data/processed/bellevue_150th_newport/method_comparison/labels_kmeans.parquet,65405,0.062375,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,66b78948973040ced14df54230ae96a5775548c441b487dbe2906b32d71567b4
data/processed/bellevue_150th_newport/method_comparison/labels_optics.parquet,63564,0.060619,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,a66d10bfc88135260fe4ac8be48bf92d536802c26edad3532f0079290317295b
data/processed/bellevue_150th_newport/method_comparison_variant_all_norm/labels_birch.parquet,64267,0.06129,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,512071c6c43f71c8388e0c2d4ffabf69f5fa86b7460d4378b27325d58b3027b2
data/processed/bellevue_150th_newport/method_comparison_variant_all_norm/labels_dbscan.parquet,64104,0.061134,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,1300ddd68eb3da4cc2d7d6679fc677efa60f7fd2569d82a034a4eb7e1392bd2e
data/processed/bellevue_150th_newport/method_comparison_variant_all_norm/labels_gmm.parquet,65463,0.06243,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,41e7d3ae2ad4339097fc6f9c5016561d6fd2d4c400ab312afbac32125b8e67da
data/processed/bellevue_150th_newport/method_comparison_variant_all_norm/labels_hdbscan.parquet,64037,0.06107,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,3e262ba3a6b7cb1c9e5d227315e6eb41e6ea091c4741a41119ea0196ba031b44
data/processed/bellevue_150th_newport/method_comparison_variant_all_norm/labels_kmeans.parquet,65420,0.062389,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,9492b745dd22af0f6bfbc82b6d8d2c13dadc47bbf984697a18b41c5e06a44374
data/processed/bellevue_150th_newport/method_comparison_variant_all_norm/labels_optics.parquet,63382,0.060446,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,326be106b96c58a79caf2ef795b100af159ae107429a3a94598eefea425a3396
data/processed/bellevue_150th_newport/method_comparison_variant_baseline_norm4/labels_birch.parquet,65191,0.062171,bellevue_150th_newport,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,1cc30f648a2f8d4c14dab2e9dc07c11e556c7e375a9b72ebba7b58f77af32b0a
