scene_id,split,entry_polygon_id,exit_polygon_id,movement_id,maneuver_type,valid_assigned_count,percentage_of_valid_assigned,observed,first_five_evidence_trajectory_ids,recording_coverage_count,recording_coverage_ids,first_start_frame,last_end_frame,protocol_version
bellevue_150th_newport,independent_test,A,F,bellevue_150th_newport:A>F,right,42,1.09034267913,True,bellevue_150th_newport:1002647|bellevue_150th_newport:1004147|bellevue_150th_newport:1030600|bellevue_150th_newport:746341|bellevue_150th_newport:755275,4,Bellevue_150th_Newport__2017-09-11_14-08-31|Bellevue_150th_Newport__2017-09-11_15-08-32|Bellevue_150th_Newport__2017-09-11_16-08-32|Bellevue_150th_Newport__2017-09-11_17-08-32,2240,101043,future-transportation-polygon-reference-v1
bellevue_150th_newport,independent_test,A,G,bellevue_150th_newport:A>G,straight,357,9.26791277259,True,bellevue_150th_newport:1000176|bellevue_150th_newport:1003080|bellevue_150th_newport:1005633|bellevue_150th_newport:1005704|bellevue_150th_newport:1005945,4,Bellevue_150th_Newport__2017-09-11_14-08-31|Bellevue_150th_Newport__2017-09-11_15-08-32|Bellevue_150th_Newport__2017-09-11_16-08-32|Bellevue_150th_Newport__2017-09-11_17-08-32,135,107596,future-transportation-polygon-reference-v1
bellevue_150th_newport,independent_test,A,H,bellevue_150th_newport:A>H,left,7,0.181723779855,True,bellevue_150th_newport:1013651|bellevue_150th_newport:1013679|bellevue_150th_newport:1017428|bellevue_150th_newport:795167|bellevue_150th_newport:829106,3,Bellevue_150th_Newport__2017-09-11_15-08-32|Bellevue_150th_Newport__2017-09-11_16-08-32|Bellevue_150th_Newport__2017-09-11_17-08-32,13095,84869,future-transportation-polygon-reference-v1
bellevue_150th_newport,independent_test,B,G,bellevue_150th_newport:B>G,right,0,0,False,,0,,,,future-transportation-polygon-reference-v1
bellevue_150th_newport,independent_test,B,H,bellevue_150th_newport:B>H,straight,137,3.55659397715,True,bellevue_150th_newport:1000721|bellevue_150th_newport:1000828|bellevue_150th_newport:1000851|bellevue_150th_newport:1003998|bellevue_150th_newport:1007030,4,Bellevue_150th_Newport__2017-09-11_14-08-31|Bellevue_150th_Newport__2017-09-11_15-08-32|Bellevue_150th_Newport__2017-09-11_16-08-32|Bellevue_150th_Newport__2017-09-11_17-08-32,3731,107936,future-transportation-polygon-reference-v1
bellevue_150th_newport,independent_test,B,E,bellevue_150th_newport:B>E,left,12,0.311526479751,True,bellevue_150th_newport:1024955|bellevue_150th_newport:783950|bellevue_150th_newport:806639|bellevue_150th_newport:811748|bellevue_150th_newport:832290,4,Bellevue_150th_Newport__2017-09-11_14-08-31|Bellevue_150th_Newport__2017-09-11_15-08-32|Bellevue_150th_Newport__2017-09-11_16-08-32|Bellevue_150th_Newport__2017-09-11_17-08-32,19702,104688,future-transportation-polygon-reference-v1
bellevue_150th_newport,independent_test,C,H,bellevue_150th_newport:C>H,right,1081,28.0633437175,True,bellevue_150th_newport:1000051|bellevue_150th_newport:1000098|bellevue_150th_newport:1001218|bellevue_150th_newport:1001228|bellevue_150th_newport:1001370,4,Bellevue_150th_Newport__2017-09-11_14-08-31|Bellevue_150th_Newport__2017-09-11_15-08-32|Bellevue_150th_Newport__2017-09-11_16-08-32|Bellevue_150th_Newport__2017-09-11_17-08-32,0,107837,future-transportation-polygon-reference-v1
bellevue_150th_newport,independent_test,C,E,bellevue_150th_newport:C>E,straight,1718,44.6002076843,True,bellevue_150th_newport:1000037|bellevue_150th_newport:1000079|bellevue_150th_newport:1000113|bellevue_150th_newport:1000173|bellevue_150th_newport:1000246,4,Bellevue_150th_Newport__2017-09-11_14-08-31|Bellevue_150th_Newport__2017-09-11_15-08-32|Bellevue_150th_Newport__2017-09-11_16-08-32|Bellevue_150th_Newport__2017-09-11_17-08-32,0,107920,future-transportation-polygon-reference-v1
bellevue_150th_newport,independent_test,C,F,bellevue_150th_newport:C>F,left,0,0,False,,0,,,,future-transportation-polygon-reference-v1
bellevue_150th_newport,independent_test,D,E,bellevue_150th_newport:D>E,right,0,0,False,,0,,,,future-transportation-polygon-reference-v1
bellevue_150th_newport,independent_test,D,F,bellevue_150th_newport:D>F,straight,313,8.1256490135,True,bellevue_150th_newport:1000529|bellevue_150th_newport:1000586|bellevue_150th_newport:1000612|bellevue_150th_newport:1000722|bellevue_150th_newport:1000837,4,Bellevue_150th_Newport__2017-09-11_14-08-31|Bellevue_150th_Newport__2017-09-11_15-08-32|Bellevue_150th_Newport__2017-09-11_16-08-32|Bellevue_150th_Newport__2017-09-11_17-08-32,0,107929,future-transportation-polygon-reference-v1
bellevue_150th_newport,independent_test,D,G,bellevue_150th_newport:D>G,left,185,4.80269989616,True,bellevue_150th_newport:1006633|bellevue_150th_newport:1014244|bellevue_150th_newport:1014693|bellevue_150th_newport:1021605|bellevue_150th_newport:1021687,4,Bellevue_150th_Newport__2017-09-11_14-08-31|Bellevue_150th_Newport__2017-09-11_15-08-32|Bellevue_150th_Newport__2017-09-11_16-08-32|Bellevue_150th_Newport__2017-09-11_17-08-32,600,107213,future-transportation-polygon-reference-v1
bellevue_150th_eastgate,independent_test,A,F,bellevue_150th_eastgate:A>F,right,1111,10.4949933875,True,bellevue_150th_eastgate:1155840|bellevue_150th_eastgate:1155974|bellevue_150th_eastgate:1156028|bellevue_150th_eastgate:1156181|bellevue_150th_eastgate:1156239,5,Bellevue_150th_Eastgate__2017-09-11_13-08-32|Bellevue_150th_Eastgate__2017-09-11_14-08-31|Bellevue_150th_Eastgate__2017-09-11_15-08-33|Bellevue_150th_Eastgate__2017-09-11_16-08-33|Bellevue_150th_Eastgate__2017-09-11_17-08-33,0,107864,future-transportation-polygon-reference-v1
bellevue_150th_eastgate,independent_test,A,G,bellevue_150th_eastgate:A>G,straight,613,5.79066691857,True,bellevue_150th_eastgate:1156950|bellevue_150th_eastgate:1157257|bellevue_150th_eastgate:1158964|bellevue_150th_eastgate:1159058|bellevue_150th_eastgate:1159089,5,Bellevue_150th_Eastgate__2017-09-11_13-08-32|Bellevue_150th_Eastgate__2017-09-11_14-08-31|Bellevue_150th_Eastgate__2017-09-11_15-08-33|Bellevue_150th_Eastgate__2017-09-11_16-08-33|Bellevue_150th_Eastgate__2017-09-11_17-08-33,0,107851,future-transportation-polygon-reference-v1
bellevue_150th_eastgate,independent_test,A,H,bellevue_150th_eastgate:A>H,left,1272,12.015870017,True,bellevue_150th_eastgate:1155848|bellevue_150th_eastgate:1156932|bellevue_150th_eastgate:1157109|bellevue_150th_eastgate:1157162|bellevue_150th_eastgate:1157189,5,Bellevue_150th_Eastgate__2017-09-11_13-08-32|Bellevue_150th_Eastgate__2017-09-11_14-08-31|Bellevue_150th_Eastgate__2017-09-11_15-08-33|Bellevue_150th_Eastgate__2017-09-11_16-08-33|Bellevue_150th_Eastgate__2017-09-11_17-08-33,0,107864,future-transportation-polygon-reference-v1
bellevue_150th_eastgate,independent_test,B,G,bellevue_150th_eastgate:B>G,right,0,0,False,,0,,,,future-transportation-polygon-reference-v1
bellevue_150th_eastgate,independent_test,B,H,bellevue_150th_eastgate:B>H,straight,4051,38.2675231438,True,bellevue_150th_eastgate:1155797|bellevue_150th_eastgate:1155799|bellevue_150th_eastgate:1155800|bellevue_150th_eastgate:1155801|bellevue_150th_eastgate:1155805,5,Bellevue_150th_Eastgate__2017-09-11_13-08-32|Bellevue_150th_Eastgate__2017-09-11_14-08-31|Bellevue_150th_Eastgate__2017-09-11_15-08-33|Bellevue_150th_Eastgate__2017-09-11_16-08-33|Bellevue_150th_Eastgate__2017-09-11_17-08-33,0,107882,future-transportation-polygon-reference-v1
bellevue_150th_eastgate,independent_test,B,E,bellevue_150th_eastgate:B>E,left,99,0.935197430569,True,bellevue_150th_eastgate:1157426|bellevue_150th_eastgate:1157464|bellevue_150th_eastgate:1165115|bellevue_150th_eastgate:1167847|bellevue_150th_eastgate:1173421,5,Bellevue_150th_Eastgate__2017-09-11_13-08-32|Bellevue_150th_Eastgate__2017-09-11_14-08-31|Bellevue_150th_Eastgate__2017-09-11_15-08-33|Bellevue_150th_Eastgate__2017-09-11_16-08-33|Bellevue_150th_Eastgate__2017-09-11_17-08-33,0,107694,future-transportation-polygon-reference-v1
bellevue_150th_eastgate,independent_test,C,H,bellevue_150th_eastgate:C>H,right,850,8.02947288872,True,bellevue_150th_eastgate:1156236|bellevue_150th_eastgate:1156298|bellevue_150th_eastgate:1156845|bellevue_150th_eastgate:1159069|bellevue_150th_eastgate:1160078,5,Bellevue_150th_Eastgate__2017-09-11_13-08-32|Bellevue_150th_Eastgate__2017-09-11_14-08-31|Bellevue_150th_Eastgate__2017-09-11_15-08-33|Bellevue_150th_Eastgate__2017-09-11_16-08-33|Bellevue_150th_Eastgate__2017-09-11_17-08-33,522,107507,future-transportation-polygon-reference-v1
bellevue_150th_eastgate,independent_test,C,E,bellevue_150th_eastgate:C>E,straight,568,5.3655771774,True,bellevue_150th_eastgate:1160274|bellevue_150th_eastgate:1162358|bellevue_150th_eastgate:1162370|bellevue_150th_eastgate:1164097|bellevue_150th_eastgate:1166966,5,Bellevue_150th_Eastgate__2017-09-11_13-08-32|Bellevue_150th_Eastgate__2017-09-11_14-08-31|Bellevue_150th_Eastgate__2017-09-11_15-08-33|Bellevue_150th_Eastgate__2017-09-11_16-08-33|Bellevue_150th_Eastgate__2017-09-11_17-08-33,1091,107802,future-transportation-polygon-reference-v1
bellevue_150th_eastgate,independent_test,C,F,bellevue_150th_eastgate:C>F,left,0,0,False,,0,,,,future-transportation-polygon-reference-v1
bellevue_150th_eastgate,independent_test,D,E,bellevue_150th_eastgate:D>E,right,0,0,False,,0,,,,future-transportation-polygon-reference-v1
bellevue_150th_eastgate,independent_test,D,F,bellevue_150th_eastgate:D>F,straight,1667,15.7472133006,True,bellevue_150th_eastgate:1156033|bellevue_150th_eastgate:1156468|bellevue_150th_eastgate:1156526|bellevue_150th_eastgate:1156614|bellevue_150th_eastgate:1156618,5,Bellevue_150th_Eastgate__2017-09-11_13-08-32|Bellevue_150th_Eastgate__2017-09-11_14-08-31|Bellevue_150th_Eastgate__2017-09-11_15-08-33|Bellevue_150th_Eastgate__2017-09-11_16-08-33|Bellevue_150th_Eastgate__2017-09-11_17-08-33,11,107575,future-transportation-polygon-reference-v1
bellevue_150th_eastgate,independent_test,D,G,bellevue_150th_eastgate:D>G,left,355,3.35348573588,True,bellevue_150th_eastgate:1156647|bellevue_150th_eastgate:1156757|bellevue_150th_eastgate:1158470|bellevue_150th_eastgate:1158535|bellevue_150th_eastgate:1158574,5,Bellevue_150th_Eastgate__2017-09-11_13-08-32|Bellevue_150th_Eastgate__2017-09-11_14-08-31|Bellevue_150th_Eastgate__2017-09-11_15-08-33|Bellevue_150th_Eastgate__2017-09-11_16-08-33|Bellevue_150th_Eastgate__2017-09-11_17-08-33,1080,107434,future-transportation-polygon-reference-v1
bellevue_150th_se38th,independent_test,A,F,bellevue_150th_se38th:A>F,right,0,0,False,,0,,,,future-transportation-polygon-reference-v1
bellevue_150th_se38th,independent_test,A,G,bellevue_150th_se38th:A>G,straight,1630,47.6329631794,True,bellevue_150th_se38th:751058|bellevue_150th_se38th:751059|bellevue_150th_se38th:751156|bellevue_150th_se38th:751452|bellevue_150th_se38th:751553,6,Bellevue_150th_SE38th__2017-09-11_11-08-34|Bellevue_150th_SE38th__2017-09-11_12-08-38|Bellevue_150th_SE38th__2017-09-11_13-08-32|Bellevue_150th_SE38th__2017-09-11_14-08-32|Bellevue_150th_SE38th__2017-09-11_16-08-35|Bellevue_150th_SE38th__2017-09-11_17-08-45,0,104891,future-transportation-polygon-reference-v1
bellevue_150th_se38th,independent_test,A,H,bellevue_150th_se38th:A>H,left,182,5.31852717709,True,bellevue_150th_se38th:751282|bellevue_150th_se38th:751516|bellevue_150th_se38th:752787|bellevue_150th_se38th:754113|bellevue_150th_se38th:755286,6,Bellevue_150th_SE38th__2017-09-11_11-08-34|Bellevue_150th_SE38th__2017-09-11_12-08-38|Bellevue_150th_SE38th__2017-09-11_13-08-32|Bellevue_150th_SE38th__2017-09-11_14-08-32|Bellevue_150th_SE38th__2017-09-11_16-08-35|Bellevue_150th_SE38th__2017-09-11_17-08-45,539,102078,future-transportation-polygon-reference-v1
bellevue_150th_se38th,independent_test,B,G,bellevue_150th_se38th:B>G,right,0,0,False,,0,,,,future-transportation-polygon-reference-v1
bellevue_150th_se38th,independent_test,B,H,bellevue_150th_se38th:B>H,straight,70,2.0455873758,True,bellevue_150th_se38th:755886|bellevue_150th_se38th:766336|bellevue_150th_se38th:769941|bellevue_150th_se38th:781473|bellevue_150th_se38th:782156,6,Bellevue_150th_SE38th__2017-09-11_11-08-34|Bellevue_150th_SE38th__2017-09-11_12-08-38|Bellevue_150th_SE38th__2017-09-11_13-08-32|Bellevue_150th_SE38th__2017-09-11_14-08-32|Bellevue_150th_SE38th__2017-09-11_16-08-35|Bellevue_150th_SE38th__2017-09-11_17-08-45,1920,104996,future-transportation-polygon-reference-v1
bellevue_150th_se38th,independent_test,B,E,bellevue_150th_se38th:B>E,left,204,5.96142606663,True,bellevue_150th_se38th:753643|bellevue_150th_se38th:756049|bellevue_150th_se38th:756557|bellevue_150th_se38th:761156|bellevue_150th_se38th:766020,6,Bellevue_150th_SE38th__2017-09-11_11-08-34|Bellevue_150th_SE38th__2017-09-11_12-08-38|Bellevue_150th_SE38th__2017-09-11_13-08-32|Bellevue_150th_SE38th__2017-09-11_14-08-32|Bellevue_150th_SE38th__2017-09-11_16-08-35|Bellevue_150th_SE38th__2017-09-11_17-08-45,0,104466,future-transportation-polygon-reference-v1
bellevue_150th_se38th,independent_test,C,H,bellevue_150th_se38th:C>H,right,10,0.292226767972,True,bellevue_150th_se38th:778951|bellevue_150th_se38th:860957|bellevue_150th_se38th:873167|bellevue_150th_se38th:883734|bellevue_150th_se38th:894422,3,Bellevue_150th_SE38th__2017-09-11_11-08-34|Bellevue_150th_SE38th__2017-09-11_13-08-32|Bellevue_150th_SE38th__2017-09-11_14-08-32,8234,92390,future-transportation-polygon-reference-v1
bellevue_150th_se38th,independent_test,C,E,bellevue_150th_se38th:C>E,straight,1117,32.6417299825,True,bellevue_150th_se38th:751126|bellevue_150th_se38th:751139|bellevue_150th_se38th:751196|bellevue_150th_se38th:751428|bellevue_150th_se38th:751472,6,Bellevue_150th_SE38th__2017-09-11_11-08-34|Bellevue_150th_SE38th__2017-09-11_12-08-38|Bellevue_150th_SE38th__2017-09-11_13-08-32|Bellevue_150th_SE38th__2017-09-11_14-08-32|Bellevue_150th_SE38th__2017-09-11_16-08-35|Bellevue_150th_SE38th__2017-09-11_17-08-45,0,104122,future-transportation-polygon-reference-v1
bellevue_150th_se38th,independent_test,C,F,bellevue_150th_se38th:C>F,left,12,0.350672121566,True,bellevue_150th_se38th:772039|bellevue_150th_se38th:776806|bellevue_150th_se38th:777218|bellevue_150th_se38th:793343|bellevue_150th_se38th:820065,4,Bellevue_150th_SE38th__2017-09-11_11-08-34|Bellevue_150th_SE38th__2017-09-11_12-08-38|Bellevue_150th_SE38th__2017-09-11_13-08-32|Bellevue_150th_SE38th__2017-09-11_14-08-32,15823,92259,future-transportation-polygon-reference-v1
bellevue_150th_se38th,independent_test,D,E,bellevue_150th_se38th:D>E,right,0,0,False,,0,,,,future-transportation-polygon-reference-v1
bellevue_150th_se38th,independent_test,D,F,bellevue_150th_se38th:D>F,straight,56,1.63646990064,True,bellevue_150th_se38th:751753|bellevue_150th_se38th:758586|bellevue_150th_se38th:776246|bellevue_150th_se38th:785101|bellevue_150th_se38th:796638,5,Bellevue_150th_SE38th__2017-09-11_11-08-34|Bellevue_150th_SE38th__2017-09-11_12-08-38|Bellevue_150th_SE38th__2017-09-11_13-08-32|Bellevue_150th_SE38th__2017-09-11_14-08-32|Bellevue_150th_SE38th__2017-09-11_17-08-45,1987,103549,future-transportation-polygon-reference-v1
bellevue_150th_se38th,independent_test,D,G,bellevue_150th_se38th:D>G,left,141,4.1203974284,True,bellevue_150th_se38th:754438|bellevue_150th_se38th:754470|bellevue_150th_se38th:756963|bellevue_150th_se38th:756974|bellevue_150th_se38th:765520,6,Bellevue_150th_SE38th__2017-09-11_11-08-34|Bellevue_150th_SE38th__2017-09-11_12-08-38|Bellevue_150th_SE38th__2017-09-11_13-08-32|Bellevue_150th_SE38th__2017-09-11_14-08-32|Bellevue_150th_SE38th__2017-09-11_16-08-35|Bellevue_150th_SE38th__2017-09-11_17-08-45,2026,105643,future-transportation-polygon-reference-v1
bellevue_ne8th,independent_test,A,F,bellevue_ne8th:A>F,right,0,0,False,,0,,,,future-transportation-polygon-reference-v1
bellevue_ne8th,independent_test,A,G,bellevue_ne8th:A>G,straight,1868,24.8735019973,True,bellevue_ne8th:1100472|bellevue_ne8th:1100500|bellevue_ne8th:1100571|bellevue_ne8th:1100709|bellevue_ne8th:1100740,5,Bellevue_Bellevue_NE8th__2017-09-11_12-08-31|Bellevue_Bellevue_NE8th__2017-09-11_13-08-32|Bellevue_Bellevue_NE8th__2017-09-11_14-08-31|Bellevue_Bellevue_NE8th__2017-09-11_15-08-32|Bellevue_Bellevue_NE8th__2017-09-11_16-08-32,0,107443,future-transportation-polygon-reference-v1
bellevue_ne8th,independent_test,A,H,bellevue_ne8th:A>H,left,701,9.33422103862,True,bellevue_ne8th:1102647|bellevue_ne8th:1102652|bellevue_ne8th:1102755|bellevue_ne8th:1106565|bellevue_ne8th:1106574,5,Bellevue_Bellevue_NE8th__2017-09-11_12-08-31|Bellevue_Bellevue_NE8th__2017-09-11_13-08-32|Bellevue_Bellevue_NE8th__2017-09-11_14-08-31|Bellevue_Bellevue_NE8th__2017-09-11_15-08-32|Bellevue_Bellevue_NE8th__2017-09-11_16-08-32,707,106895,future-transportation-polygon-reference-v1
bellevue_ne8th,independent_test,B,G,bellevue_ne8th:B>G,right,0,0,False,,0,,,,future-transportation-polygon-reference-v1
bellevue_ne8th,independent_test,B,H,bellevue_ne8th:B>H,straight,1203,16.0186418109,True,bellevue_ne8th:1101963|bellevue_ne8th:1102129|bellevue_ne8th:1105996|bellevue_ne8th:1106058|bellevue_ne8th:1106080,5,Bellevue_Bellevue_NE8th__2017-09-11_12-08-31|Bellevue_Bellevue_NE8th__2017-09-11_13-08-32|Bellevue_Bellevue_NE8th__2017-09-11_14-08-31|Bellevue_Bellevue_NE8th__2017-09-11_15-08-32|Bellevue_Bellevue_NE8th__2017-09-11_16-08-32,0,107975,future-transportation-polygon-reference-v1
bellevue_ne8th,independent_test,B,E,bellevue_ne8th:B>E,left,109,1.45139813582,True,bellevue_ne8th:1108474|bellevue_ne8th:1108493|bellevue_ne8th:1111951|bellevue_ne8th:1115250|bellevue_ne8th:1115254,5,Bellevue_Bellevue_NE8th__2017-09-11_12-08-31|Bellevue_Bellevue_NE8th__2017-09-11_13-08-32|Bellevue_Bellevue_NE8th__2017-09-11_14-08-31|Bellevue_Bellevue_NE8th__2017-09-11_15-08-32|Bellevue_Bellevue_NE8th__2017-09-11_16-08-32,388,107540,future-transportation-polygon-reference-v1
bellevue_ne8th,independent_test,C,H,bellevue_ne8th:C>H,right,19,0.252996005326,True,bellevue_ne8th:1122004|bellevue_ne8th:1196190|bellevue_ne8th:1201857|bellevue_ne8th:1209645|bellevue_ne8th:1228788,5,Bellevue_Bellevue_NE8th__2017-09-11_12-08-31|Bellevue_Bellevue_NE8th__2017-09-11_13-08-32|Bellevue_Bellevue_NE8th__2017-09-11_14-08-31|Bellevue_Bellevue_NE8th__2017-09-11_15-08-32|Bellevue_Bellevue_NE8th__2017-09-11_16-08-32,15713,107198,future-transportation-polygon-reference-v1
bellevue_ne8th,independent_test,C,E,bellevue_ne8th:C>E,straight,1706,22.7163781625,True,bellevue_ne8th:1100468|bellevue_ne8th:1100475|bellevue_ne8th:1100480|bellevue_ne8th:1100481|bellevue_ne8th:1100482,5,Bellevue_Bellevue_NE8th__2017-09-11_12-08-31|Bellevue_Bellevue_NE8th__2017-09-11_13-08-32|Bellevue_Bellevue_NE8th__2017-09-11_14-08-31|Bellevue_Bellevue_NE8th__2017-09-11_15-08-32|Bellevue_Bellevue_NE8th__2017-09-11_16-08-32,0,107787,future-transportation-polygon-reference-v1
bellevue_ne8th,independent_test,C,F,bellevue_ne8th:C>F,left,279,3.71504660453,True,bellevue_ne8th:1101130|bellevue_ne8th:1101170|bellevue_ne8th:1101189|bellevue_ne8th:1101227|bellevue_ne8th:1104728,5,Bellevue_Bellevue_NE8th__2017-09-11_12-08-31|Bellevue_Bellevue_NE8th__2017-09-11_13-08-32|Bellevue_Bellevue_NE8th__2017-09-11_14-08-31|Bellevue_Bellevue_NE8th__2017-09-11_15-08-32|Bellevue_Bellevue_NE8th__2017-09-11_16-08-32,41,107953,future-transportation-polygon-reference-v1
bellevue_ne8th,independent_test,D,E,bellevue_ne8th:D>E,right,33,0.439414114514,True,bellevue_ne8th:1128387|bellevue_ne8th:1131221|bellevue_ne8th:1133427|bellevue_ne8th:1140782|bellevue_ne8th:1141457,5,Bellevue_Bellevue_NE8th__2017-09-11_12-08-31|Bellevue_Bellevue_NE8th__2017-09-11_13-08-32|Bellevue_Bellevue_NE8th__2017-09-11_14-08-31|Bellevue_Bellevue_NE8th__2017-09-11_15-08-32|Bellevue_Bellevue_NE8th__2017-09-11_16-08-32,2501,97689,future-transportation-polygon-reference-v1
bellevue_ne8th,independent_test,D,F,bellevue_ne8th:D>F,straight,1370,18.2423435419,True,bellevue_ne8th:1101212|bellevue_ne8th:1101309|bellevue_ne8th:1101532|bellevue_ne8th:1101914|bellevue_ne8th:1102155,5,Bellevue_Bellevue_NE8th__2017-09-11_12-08-31|Bellevue_Bellevue_NE8th__2017-09-11_13-08-32|Bellevue_Bellevue_NE8th__2017-09-11_14-08-31|Bellevue_Bellevue_NE8th__2017-09-11_15-08-32|Bellevue_Bellevue_NE8th__2017-09-11_16-08-32,0,107979,future-transportation-polygon-reference-v1
bellevue_ne8th,independent_test,D,G,bellevue_ne8th:D>G,left,222,2.95605858855,True,bellevue_ne8th:1105383|bellevue_ne8th:1105487|bellevue_ne8th:1111859|bellevue_ne8th:1111919|bellevue_ne8th:1111952,5,Bellevue_Bellevue_NE8th__2017-09-11_12-08-31|Bellevue_Bellevue_NE8th__2017-09-11_13-08-32|Bellevue_Bellevue_NE8th__2017-09-11_14-08-31|Bellevue_Bellevue_NE8th__2017-09-11_15-08-32|Bellevue_Bellevue_NE8th__2017-09-11_16-08-32,948,107638,future-transportation-polygon-reference-v1
bellevue_116th_ne12th,total,A,F,bellevue_116th_ne12th:A>F,right,58,2.76453765491,True,bellevue_116th_ne12th:124122|bellevue_116th_ne12th:14937|bellevue_116th_ne12th:30333|bellevue_116th_ne12th:424328|bellevue_116th_ne12th:447031,12,Bellevue_116th_NE12th__2017-09-10_19-08-25|Bellevue_116th_NE12th__2017-09-10_22-08-50|Bellevue_116th_NE12th__2017-09-11_06-08-30|Bellevue_116th_NE12th__2017-09-11_07-08-32|Bellevue_116th_NE12th__2017-09-11_08-08-50|Bellevue_116th_NE12th__2017-09-11_09-08-31|Bellevue_116th_NE12th__2017-09-11_11-08-33|Bellevue_116th_NE12th__2017-09-11_12-08-33|Bellevue_116th_NE12th__2017-09-11_14-08-35|Bellevue_116th_NE12th__2017-09-11_15-08-36|Bellevue_116th_NE12th__2017-09-11_16-08-37|Bellevue_116th_NE12th__2017-09-11_17-08-39,36,104333,future-transportation-polygon-reference-v1
bellevue_116th_ne12th,total,A,G,bellevue_116th_ne12th:A>G,straight,305,14.5376549094,True,bellevue_116th_ne12th:100251|bellevue_116th_ne12th:100739|bellevue_116th_ne12th:10224|bellevue_116th_ne12th:103105|bellevue_116th_ne12th:106507,20,Bellevue_116th_NE12th__2017-09-10_19-08-25|Bellevue_116th_NE12th__2017-09-10_20-09-12|Bellevue_116th_NE12th__2017-09-10_21-08-54|Bellevue_116th_NE12th__2017-09-10_22-08-50|Bellevue_116th_NE12th__2017-09-10_23-08-29|Bellevue_116th_NE12th__2017-09-11_01-08-29|Bellevue_116th_NE12th__2017-09-11_02-08-32|Bellevue_116th_NE12th__2017-09-11_03-08-30|Bellevue_116th_NE12th__2017-09-11_04-08-30|Bellevue_116th_NE12th__2017-09-11_05-08-39|Bellevue_116th_NE12th__2017-09-11_06-08-30|Bellevue_116th_NE12th__2017-09-11_07-08-32|Bellevue_116th_NE12th__2017-09-11_08-08-50|Bellevue_116th_NE12th__2017-09-11_09-08-31|Bellevue_116th_NE12th__2017-09-11_11-08-33|Bellevue_116th_NE12th__2017-09-11_12-08-33|Bellevue_116th_NE12th__2017-09-11_14-08-35|Bellevue_116th_NE12th__2017-09-11_15-08-36|Bellevue_116th_NE12th__2017-09-11_16-08-37|Bellevue_116th_NE12th__2017-09-11_17-08-39,0,106851,future-transportation-polygon-reference-v1
bellevue_116th_ne12th,total,A,H,bellevue_116th_ne12th:A>H,left,56,2.66920877026,True,bellevue_116th_ne12th:117473|bellevue_116th_ne12th:151179|bellevue_116th_ne12th:15668|bellevue_116th_ne12th:21931|bellevue_116th_ne12th:26755,13,Bellevue_116th_NE12th__2017-09-10_19-08-25|Bellevue_116th_NE12th__2017-09-10_20-09-12|Bellevue_116th_NE12th__2017-09-10_21-08-54|Bellevue_116th_NE12th__2017-09-10_23-08-29|Bellevue_116th_NE12th__2017-09-11_06-08-30|Bellevue_116th_NE12th__2017-09-11_08-08-50|Bellevue_116th_NE12th__2017-09-11_09-08-31|Bellevue_116th_NE12th__2017-09-11_11-08-33|Bellevue_116th_NE12th__2017-09-11_12-08-33|Bellevue_116th_NE12th__2017-09-11_14-08-35|Bellevue_116th_NE12th__2017-09-11_15-08-36|Bellevue_116th_NE12th__2017-09-11_16-08-37|Bellevue_116th_NE12th__2017-09-11_17-08-39,2,102886,future-transportation-polygon-reference-v1
bellevue_116th_ne12th,total,B,G,bellevue_116th_ne12th:B>G,right,0,0,False,,0,,,,future-transportation-polygon-reference-v1
bellevue_116th_ne12th,total,B,H,bellevue_116th_ne12th:B>H,straight,525,25.0238322212,True,bellevue_116th_ne12th:10173|bellevue_116th_ne12th:10232|bellevue_116th_ne12th:10289|bellevue_116th_ne12th:103479|bellevue_116th_ne12th:104130,21,Bellevue_116th_NE12th__2017-09-10_19-08-25|Bellevue_116th_NE12th__2017-09-10_20-09-12|Bellevue_116th_NE12th__2017-09-10_21-08-54|Bellevue_116th_NE12th__2017-09-10_22-08-50|Bellevue_116th_NE12th__2017-09-10_23-08-29|Bellevue_116th_NE12th__2017-09-11_00-08-29|Bellevue_116th_NE12th__2017-09-11_01-08-29|Bellevue_116th_NE12th__2017-09-11_02-08-32|Bellevue_116th_NE12th__2017-09-11_03-08-30|Bellevue_116th_NE12th__2017-09-11_04-08-30|Bellevue_116th_NE12th__2017-09-11_05-08-39|Bellevue_116th_NE12th__2017-09-11_06-08-30|Bellevue_116th_NE12th__2017-09-11_07-08-32|Bellevue_116th_NE12th__2017-09-11_08-08-50|Bellevue_116th_NE12th__2017-09-11_09-08-31|Bellevue_116th_NE12th__2017-09-11_11-08-33|Bellevue_116th_NE12th__2017-09-11_12-08-33|Bellevue_116th_NE12th__2017-09-11_14-08-35|Bellevue_116th_NE12th__2017-09-11_15-08-36|Bellevue_116th_NE12th__2017-09-11_16-08-37|Bellevue_116th_NE12th__2017-09-11_17-08-39,0,106404,future-transportation-polygon-reference-v1
