scene,method,trial_index,fit_random_seed,params_json,n_total,n_clusters,cluster_count_error,n_outliers,pct_outliers,largest_cluster_ratio,fit_time_s,hg_estimated_target,silhouette_clustered_only,davies_bouldin_clustered_only,calinski_harabasz_clustered_only,quick_score,EMAS_HG,error,untargeted_selection_key_json,hg_expected_selection_key_json,selected_untargeted,selected_hg_expected_aware,interval_lower,interval_upper,interval_distance,pcms_strategy_id,selected_pcms,pcms_selection_key_json
bellevue_150th_eastgate,kmeans,24,20262726,"{""max_iter"": 300, ""n_clusters"": 25, ""n_init"": 10}",6791,25,16,0,0,0.141952584302754,0.0686952999094501,9,0.599697248457012,0.691361523323796,41044.2413716945,0.427704527814685,0.424913569283854,,"[-0.5996972484570119, 0.6913615233237959, -41044.24137169445, 0.14195258430275365, ""{\""max_iter\"": 300, \""n_clusters\"": 25, \""n_init\"": 10}""]","[16.0, -0.5996972484570119, 0.6913615233237959, -41044.24137169445, 0.14195258430275365, ""{\""max_iter\"": 300, \""n_clusters\"": 25, \""n_init\"": 10}""]",False,False,7,11,14,A5,False,
bellevue_150th_eastgate,kmeans,25,20262727,"{""max_iter"": 300, ""n_clusters"": 26, ""n_init"": 10}",6791,26,17,0,0,0.141805330584597,0.0617619000840932,9,0.585488005952464,0.693473279782973,45004.6642274005,0.425174541730406,0.424144105110537,,"[-0.5854880059524644, 0.6934732797829726, -45004.66422740055, 0.14180533058459727, ""{\""max_iter\"": 300, \""n_clusters\"": 26, \""n_init\"": 10}""]","[17.0, -0.5854880059524644, 0.6934732797829726, -45004.66422740055, 0.14180533058459727, ""{\""max_iter\"": 300, \""n_clusters\"": 26, \""n_init\"": 10}""]",False,False,7,11,15,A5,False,
bellevue_150th_eastgate,kmeans,26,20262728,"{""max_iter"": 300, ""n_clusters"": 27, ""n_init"": 10}",6791,27,18,0,0,0.141952584302754,0.0648435000330209,9,0.562236805243741,0.700961978356666,43532.6191039454,0.422259081147252,0.422706843620486,,"[-0.5622368052437413, 0.7009619783566663, -43532.61910394536, 0.14195258430275365, ""{\""max_iter\"": 300, \""n_clusters\"": 27, \""n_init\"": 10}""]","[18.0, -0.5622368052437413, 0.7009619783566663, -43532.61910394536, 0.14195258430275365, ""{\""max_iter\"": 300, \""n_clusters\"": 27, \""n_init\"": 10}""]",False,False,7,11,16,A5,False,
bellevue_150th_eastgate,kmeans,27,20262729,"{""max_iter"": 300, ""n_clusters"": 28, ""n_init"": 10}",6791,28,19,0,0,0.111765572080695,0.0670255000004544,9,0.537694760645584,0.72389598694731,43557.9208813157,0.422212250894899,0.423716320965588,,"[-0.5376947606455836, 0.7238959869473103, -43557.920881315695, 0.11176557208069504, ""{\""max_iter\"": 300, \""n_clusters\"": 28, \""n_init\"": 10}""]","[19.0, -0.5376947606455836, 0.7238959869473103, -43557.920881315695, 0.11176557208069504, ""{\""max_iter\"": 300, \""n_clusters\"": 28, \""n_init\"": 10}""]",False,False,7,11,17,A5,False,
bellevue_150th_eastgate,kmeans,28,20262730,"{""max_iter"": 300, ""n_clusters"": 29, ""n_init"": 10}",6791,29,20,0,0,0.110145781180975,0.0693674000212922,9,0.546143124531091,0.723772057343532,44767.4635416866,0.421489209600612,0.424304888711814,,"[-0.5461431245310915, 0.7237720573435316, -44767.46354168659, 0.11014578118097482, ""{\""max_iter\"": 300, \""n_clusters\"": 29, \""n_init\"": 10}""]","[20.0, -0.5461431245310915, 0.7237720573435316, -44767.46354168659, 0.11014578118097482, ""{\""max_iter\"": 300, \""n_clusters\"": 29, \""n_init\"": 10}""]",False,False,7,11,18,A5,False,
bellevue_150th_eastgate,kmeans,29,20262731,"{""max_iter"": 300, ""n_clusters"": 30, ""n_init"": 10}",6791,30,21,0,0,0.105728169636283,0.0790183999342843,9,0.518237258492005,0.744286904772145,46459.6346898463,0.419004055061944,0.422669064162916,,"[-0.5182372584920047, 0.7442869047721445, -46459.63468984625, 0.10572816963628331, ""{\""max_iter\"": 300, \""n_clusters\"": 30, \""n_init\"": 10}""]","[21.0, -0.5182372584920047, 0.7442869047721445, -46459.63468984625, 0.10572816963628331, ""{\""max_iter\"": 300, \""n_clusters\"": 30, \""n_init\"": 10}""]",False,False,7,11,19,A5,False,
bellevue_150th_eastgate,hdbscan,1,20262703,"{""min_cluster_size"": 80, ""min_samples"": 10}",6791,15,6,471,6.93565012516566,0.159018987341772,0.0783637000713497,9,0.721121406248026,0.379500229065189,59440.8780102587,0.471099310191115,0.595439558578147,,"[-0.7211214062480263, 0.37950022906518954, -59440.87801025871, 0.15901898734177214, ""{\""min_cluster_size\"": 80, \""min_samples\"": 10}""]","[6.0, 6.935650125165661, -0.7211214062480263, 0.37950022906518954, -59440.87801025871, 0.15901898734177214, ""{\""min_cluster_size\"": 80, \""min_samples\"": 10}""]",False,False,7,11,4,A5,False,
bellevue_150th_eastgate,hdbscan,2,20262704,"{""min_cluster_size"": 80, ""min_samples"": 20}",6791,15,6,583,8.58489176851715,0.164143041237113,0.0766576000023633,9,0.716220797813878,0.387339851410017,57768.346434839,0.466838576683577,0.590974010661016,,"[-0.7162207978138783, 0.38733985141001687, -57768.34643483897, 0.1641430412371134, ""{\""min_cluster_size\"": 80, \""min_samples\"": 20}""]","[6.0, 8.584891768517155, -0.7162207978138783, 0.38733985141001687, -57768.34643483897, 0.1641430412371134, ""{\""min_cluster_size\"": 80, \""min_samples\"": 20}""]",False,False,7,11,4,A5,False,
bellevue_150th_eastgate,hdbscan,3,20262705,"{""min_cluster_size"": 160, ""min_samples"": 10}",6791,12,3,199,2.93034899131203,0.164138349514563,0.0736413999693468,9,0.765870580408474,0.31307660480459,41010.2436109631,0.541597505608978,0.775509348464945,,"[-0.7658705804084739, 0.31307660480459004, -41010.24361096305, 0.1641383495145631, ""{\""min_cluster_size\"": 160, \""min_samples\"": 10}""]","[3.0, 2.9303489913120306, -0.7658705804084739, 0.31307660480459004, -41010.24361096305, 0.1641383495145631, ""{\""min_cluster_size\"": 160, \""min_samples\"": 10}""]",True,False,7,11,1,A5,False,
bellevue_150th_eastgate,hdbscan,4,20262706,"{""min_cluster_size"": 160, ""min_samples"": 20}",6791,12,3,200,2.94507436312767,0.164163252920649,0.0796960999723523,9,0.765380427808961,0.31434690555467,41828.6296957196,0.541504254465355,0.775379294891915,,"[-0.765380427808961, 0.31434690555466965, -41828.62969571957, 0.16416325292064937, ""{\""min_cluster_size\"": 160, \""min_samples\"": 20}""]","[3.0, 2.945074363127669, -0.765380427808961, 0.31434690555466965, -41828.62969571957, 0.16416325292064937, ""{\""min_cluster_size\"": 160, \""min_samples\"": 20}""]",False,False,7,11,1,A5,False,
bellevue_150th_eastgate,hdbscan,5,20262707,"{""min_cluster_size"": 320, ""min_samples"": 10}",6791,10,1,197,2.90089824768075,0.164088565362451,0.074546999996528,9,0.740321369473739,0.369175149501732,15783.3901933517,0.676323752791539,0.882286534585442,,"[-0.7403213694737386, 0.3691751495017323, -15783.390193351699, 0.1640885653624507, ""{\""min_cluster_size\"": 320, \""min_samples\"": 10}""]","[1.0, 2.900898247680754, -0.7403213694737386, 0.3691751495017323, -15783.390193351699, 0.1640885653624507, ""{\""min_cluster_size\"": 320, \""min_samples\"": 10}""]",False,False,7,11,0,A5,False,
bellevue_150th_eastgate,hdbscan,6,20262708,"{""min_cluster_size"": 320, ""min_samples"": 20}",6791,10,1,195,2.87144750404948,0.164038811400849,0.0821941000176593,9,0.734851271504616,0.372252347783846,15122.0501291765,0.676032234470296,0.881913125957989,,"[-0.7348512715046156, 0.3722523477838459, -15122.050129176521, 0.164038811400849, ""{\""min_cluster_size\"": 320, \""min_samples\"": 20}""]","[1.0, 2.871447504049477, -0.7348512715046156, 0.3722523477838459, -15122.050129176521, 0.164038811400849, ""{\""min_cluster_size\"": 320, \""min_samples\"": 20}""]",False,True,7,11,0,A5,True,"[0, 2.871447504049477, -0.7348512715046156, 0.3722523477838459, -15122.05012917652, 0.164038811400849, ""{\""min_cluster_size\"": 320, \""min_samples\"": 20}""]"
bellevue_150th_eastgate,optics,1,20262703,"{""max_eps"": 0.008633872024647457, ""min_samples"": 40, ""xi"": 0.05}",6791,10,1,3064,45.1185392431159,0.212503353903944,1.13396200002171,9,0.765551926870517,0.257753214164392,377617.302492333,0.591543609003137,0.800741479983818,,"[-0.7655519268705169, 0.2577532141643918, -377617.3024923333, 0.2125033539039442, ""{\""max_eps\"": 0.008633872024647457, \""min_samples\"": 40, \""xi\"": 0.05}""]","[1.0, 45.11853924311589, -0.7655519268705169, 0.2577532141643918, -377617.3024923333, 0.2125033539039442, ""{\""max_eps\"": 0.008633872024647457, \""min_samples\"": 40, \""xi\"": 0.05}""]",False,False,7,11,0,A5,False,
bellevue_150th_eastgate,optics,2,20262704,"{""max_eps"": 0.013009795194133568, ""min_samples"": 40, ""xi"": 0.05}",6791,14,5,2872,42.2912678545133,0.242408777749426,1.62779689999297,9,0.738625947957984,0.300906314311138,198557.508102227,0.408209293690039,0.577199592355037,,"[-0.7386259479579841, 0.3009063143111379, -198557.50810222732, 0.24240877774942587, ""{\""max_eps\"": 0.013009795194133568, \""min_samples\"": 40, \""xi\"": 0.05}""]","[5.0, 42.29126785451333, -0.7386259479579841, 0.3009063143111379, -198557.50810222732, 0.24240877774942587, ""{\""max_eps\"": 0.013009795194133568, \""min_samples\"": 40, \""xi\"": 0.05}""]",False,False,7,11,3,A5,False,
bellevue_150th_eastgate,optics,3,20262705,"{""max_eps"": 0.022171253230168272, ""min_samples"": 40, ""xi"": 0.05}",6791,12,3,2593,38.1828891179502,0.355883754168652,2.10630409989972,9,0.866270324202041,0.168099923423392,98009.8765422255,0.461663919768044,0.700301810312085,,"[-0.8662703242020406, 0.16809992342339172, -98009.87654222552, 0.35588375416865176, ""{\""max_eps\"": 0.022171253230168272, \""min_samples\"": 40, \""xi\"": 0.05}""]","[3.0, 38.182889117950225, -0.8662703242020406, 0.16809992342339172, -98009.87654222552, 0.35588375416865176, ""{\""max_eps\"": 0.022171253230168272, \""min_samples\"": 40, \""xi\"": 0.05}""]",False,False,7,11,1,A5,False,
bellevue_150th_eastgate,optics,4,20262706,"{""max_eps"": 0.0391223809812431, ""min_samples"": 40, ""xi"": 0.05}",6791,12,3,2383,35.0905610366662,0.348457350272232,2.4042093999451,9,0.849537188921287,0.190117179965688,80489.7025861741,0.466962672057109,0.704808675102043,,"[-0.8495371889212872, 0.19011717996568847, -80489.7025861741, 0.3484573502722323, ""{\""max_eps\"": 0.0391223809812431, \""min_samples\"": 40, \""xi\"": 0.05}""]","[3.0, 35.09056103666617, -0.8495371889212872, 0.19011717996568847, -80489.7025861741, 0.3484573502722323, ""{\""max_eps\"": 0.0391223809812431, \""min_samples\"": 40, \""xi\"": 0.05}""]",False,False,7,11,1,A5,False,
bellevue_150th_eastgate,optics,5,20262707,"{""max_eps"": 0.008633872024647457, ""min_samples"": 40, ""xi"": 0.07}",6791,10,1,3064,45.1185392431159,0.212503353903944,1.14052789995912,9,0.769120432829068,0.255671687560088,382486.384907779,0.591787933545084,0.801051703769785,,"[-0.7691204328290681, 0.25567168756008807, -382486.3849077785, 0.2125033539039442, ""{\""max_eps\"": 0.008633872024647457, \""min_samples\"": 40, \""xi\"": 0.07}""]","[1.0, 45.11853924311589, -0.7691204328290681, 0.25567168756008807, -382486.3849077785, 0.2125033539039442, ""{\""max_eps\"": 0.008633872024647457, \""min_samples\"": 40, \""xi\"": 0.07}""]",False,False,7,11,0,A5,False,
bellevue_150th_eastgate,optics,6,20262708,"{""max_eps"": 0.013009795194133568, ""min_samples"": 40, ""xi"": 0.07}",6791,14,5,2348,34.5751730231188,0.213819491334684,1.64681920001749,9,0.754300785292953,0.311550763672076,159577.963157761,0.426972220317904,0.595650585439755,,"[-0.7543007852929525, 0.3115507636720762, -159577.96315776109, 0.21381949133468378, ""{\""max_eps\"": 0.013009795194133568, \""min_samples\"": 40, \""xi\"": 0.07}""]","[5.0, 34.575173023118836, -0.7543007852929525, 0.3115507636720762, -159577.96315776109, 0.21381949133468378, ""{\""max_eps\"": 0.013009795194133568, \""min_samples\"": 40, \""xi\"": 0.07}""]",False,False,7,11,3,A5,False,
bellevue_150th_eastgate,optics,7,20262709,"{""max_eps"": 0.022171253230168272, ""min_samples"": 40, ""xi"": 0.07}",6791,12,3,1725,25.4012663819761,0.29490722463482,2.27788539999165,9,0.862217052709411,0.195662376619561,90756.951725378,0.492135422387495,0.729786580700286,,"[-0.8622170527094108, 0.19566237661956098, -90756.95172537802, 0.2949072246348204, ""{\""max_eps\"": 0.022171253230168272, \""min_samples\"": 40, \""xi\"": 0.07}""]","[3.0, 25.401266381976146, -0.8622170527094108, 0.19566237661956098, -90756.95172537802, 0.2949072246348204, ""{\""max_eps\"": 0.022171253230168272, \""min_samples\"": 40, \""xi\"": 0.07}""]",False,False,7,11,1,A5,False,
bellevue_150th_eastgate,optics,8,20262710,"{""max_eps"": 0.0391223809812431, ""min_samples"": 40, ""xi"": 0.07}",6791,11,2,2515,37.0343101163304,0.359214218896165,2.40183809993323,9,0.868200734502482,0.201369215980314,72413.9538627316,0.508372506565791,0.755547240750957,,"[-0.8682007345024816, 0.20136921598031376, -72413.95386273158, 0.3592142188961646, ""{\""max_eps\"": 0.0391223809812431, \""min_samples\"": 40, \""xi\"": 0.07}""]","[2.0, 37.03431011633044, -0.8682007345024816, 0.20136921598031376, -72413.95386273158, 0.3592142188961646, ""{\""max_eps\"": 0.0391223809812431, \""min_samples\"": 40, \""xi\"": 0.07}""]",True,False,7,11,0,A5,False,
bellevue_150th_eastgate,optics,9,20262711,"{""max_eps"": 0.008633872024647457, ""min_samples"": 80, ""xi"": 0.05}",6791,7,2,3949,58.1504932999558,0.263898662913441,0.823123599984683,9,0.842719278368442,0.218692870995853,903313.335972401,0.473806008556508,0.720389128308072,,"[-0.842719278368442, 0.2186928709958534, -903313.3359724012, 0.2638986629134412, ""{\""max_eps\"": 0.008633872024647457, \""min_samples\"": 80, \""xi\"": 0.05}""]","[2.0, 58.150493299955826, -0.842719278368442, 0.2186928709958534, -903313.3359724012, 0.2638986629134412, ""{\""max_eps\"": 0.008633872024647457, \""min_samples\"": 80, \""xi\"": 0.05}""]",False,False,7,11,0,A5,False,
bellevue_150th_eastgate,optics,10,20262712,"{""max_eps"": 0.013009795194133568, ""min_samples"": 80, ""xi"": 0.05}",6791,10,1,2707,39.861581504933,0.213761018609207,1.31137749995105,9,0.76406227473961,0.266114481867685,348249.987924159,0.601594748556594,0.810530092691439,,"[-0.7640622747396102, 0.26611448186768477, -348249.987924159, 0.21376101860920665, ""{\""max_eps\"": 0.013009795194133568, \""min_samples\"": 80, \""xi\"": 0.05}""]","[1.0, 39.861581504933, -0.7640622747396102, 0.26611448186768477, -348249.987924159, 0.21376101860920665, ""{\""max_eps\"": 0.013009795194133568, \""min_samples\"": 80, \""xi\"": 0.05}""]",False,False,7,11,0,A5,False,
bellevue_150th_eastgate,optics,11,20262713,"{""max_eps"": 0.022171253230168272, ""min_samples"": 80, ""xi"": 0.05}",6791,11,2,1257,18.5097923722574,0.266172750271052,1.95559100003447,9,0.862442926749069,0.170902010159707,99713.3312206692,0.555520741482492,0.803778418621373,,"[-0.8624429267490686, 0.17090201015970663, -99713.33122066919, 0.2661727502710517, ""{\""max_eps\"": 0.022171253230168272, \""min_samples\"": 80, \""xi\"": 0.05}""]","[2.0, 18.5097923722574, -0.8624429267490686, 0.17090201015970663, -99713.33122066919, 0.2661727502710517, ""{\""max_eps\"": 0.022171253230168272, \""min_samples\"": 80, \""xi\"": 0.05}""]",False,False,7,11,0,A5,True,"[0, 18.5097923722574, -0.8624429267490686, 0.1709020101597066, -99713.3312206692, 0.2661727502710517, ""{\""max_eps\"": 0.022171253230168272, \""min_samples\"": 80, \""xi\"": 0.05}""]"
bellevue_150th_eastgate,optics,12,20262714,"{""max_eps"": 0.0391223809812431, ""min_samples"": 80, ""xi"": 0.05}",6791,13,4,686,10.1016050655279,0.25028665028665,2.36891119997017,9,0.838801571718906,0.249677599347556,71232.1660240444,0.496718522908709,0.704506620168971,,"[-0.838801571718906, 0.24967759934755623, -71232.16602404442, 0.2502866502866503, ""{\""max_eps\"": 0.0391223809812431, \""min_samples\"": 80, \""xi\"": 0.05}""]","[4.0, 10.101605065527904, -0.838801571718906, 0.24967759934755623, -71232.16602404442, 0.2502866502866503, ""{\""max_eps\"": 0.0391223809812431, \""min_samples\"": 80, \""xi\"": 0.05}""]",False,False,7,11,2,A5,False,
bellevue_150th_eastgate,optics,13,20262715,"{""max_eps"": 0.008633872024647457, ""min_samples"": 80, ""xi"": 0.07}",6791,7,2,3949,58.1504932999558,0.263898662913441,0.823232599999756,9,0.842719278368442,0.218692870995853,903313.335972401,0.473806008556508,0.720389128308072,,"[-0.842719278368442, 0.2186928709958534, -903313.3359724012, 0.2638986629134412, ""{\""max_eps\"": 0.008633872024647457, \""min_samples\"": 80, \""xi\"": 0.07}""]","[2.0, 58.150493299955826, -0.842719278368442, 0.2186928709958534, -903313.3359724012, 0.2638986629134412, ""{\""max_eps\"": 0.008633872024647457, \""min_samples\"": 80, \""xi\"": 0.07}""]",False,False,7,11,0,A5,False,
bellevue_150th_eastgate,optics,14,20262716,"{""max_eps"": 0.013009795194133568, ""min_samples"": 80, ""xi"": 0.07}",6791,10,1,2559,37.6822264762185,0.206285444234405,1.30899090005551,9,0.742323186244901,0.301253257914767,325849.596085756,0.604547657472405,0.812416597452887,,"[-0.7423231862449011, 0.30125325791476704, -325849.596085756, 0.20628544423440454, ""{\""max_eps\"": 0.013009795194133568, \""min_samples\"": 80, \""xi\"": 0.07}""]","[1.0, 37.682226476218524, -0.7423231862449011, 0.30125325791476704, -325849.596085756, 0.20628544423440454, ""{\""max_eps\"": 0.013009795194133568, \""min_samples\"": 80, \""xi\"": 0.07}""]",False,False,7,11,0,A5,False,
bellevue_150th_eastgate,optics,15,20262717,"{""max_eps"": 0.022171253230168272, ""min_samples"": 80, ""xi"": 0.07}",6791,10,1,1502,22.1175084670888,0.278502552467385,1.96812840003986,9,0.866439060687911,0.154786133328676,105644.656186804,0.639534741470015,0.852277246530995,,"[-0.8664390606879109, 0.15478613332867586, -105644.65618680386, 0.27850255246738514, ""{\""max_eps\"": 0.022171253230168272, \""min_samples\"": 80, \""xi\"": 0.07}""]","[1.0, 22.117508467088793, -0.8664390606879109, 0.15478613332867586, -105644.65618680386, 0.27850255246738514, ""{\""max_eps\"": 0.022171253230168272, \""min_samples\"": 80, \""xi\"": 0.07}""]",False,True,7,11,0,A5,False,
bellevue_150th_eastgate,optics,16,20262718,"{""max_eps"": 0.0391223809812431, ""min_samples"": 80, ""xi"": 0.07}",6791,12,3,931,13.7093211603593,0.260750853242321,2.33039889996871,9,0.841368239724088,0.249563706909642,75221.4368316585,0.516088650594849,0.751935950181778,,"[-0.8413682397240885, 0.2495637069096419, -75221.43683165846, 0.26075085324232083, ""{\""max_eps\"": 0.0391223809812431, \""min_samples\"": 80, \""xi\"": 0.07}""]","[3.0, 13.709321160359298, -0.8413682397240885, 0.2495637069096419, -75221.43683165846, 0.26075085324232083, ""{\""max_eps\"": 0.0391223809812431, \""min_samples\"": 80, \""xi\"": 0.07}""]",False,False,7,11,1,A5,False,
bellevue_150th_se38th,kmeans,1,20263703,"{""max_iter"": 300, ""n_clusters"": 2, ""n_init"": 10}",2865,2,16,0,0,0.677486910994764,0.011604500003159,18,0.712900528293412,0.406639457734696,9232.47515119147,0.385794987743446,0.444543313374313,,"[-0.7129005282934118, 0.40663945773469584, -9232.475151191467, 0.6774869109947644, ""{\""max_iter\"": 300, \""n_clusters\"": 2, \""n_init\"": 10}""]","[16.0, -0.7129005282934118, 0.40663945773469584, -9232.475151191467, 0.6774869109947644, ""{\""max_iter\"": 300, \""n_clusters\"": 2, \""n_init\"": 10}""]",False,False,8,20,6,A5,False,
bellevue_150th_se38th,kmeans,2,20263704,"{""max_iter"": 300, ""n_clusters"": 3, ""n_init"": 10}",2865,3,15,0,0,0.355671902268761,0.0118590999627485,18,0.657184869689539,0.626432007350885,8334.46354905075,0.412409192968341,0.492109666012414,,"[-0.6571848696895395, 0.6264320073508847, -8334.463549050752, 0.3556719022687609, ""{\""max_iter\"": 300, \""n_clusters\"": 3, \""n_init\"": 10}""]","[15.0, -0.6571848696895395, 0.6264320073508847, -8334.463549050752, 0.3556719022687609, ""{\""max_iter\"": 300, \""n_clusters\"": 3, \""n_init\"": 10}""]",False,False,8,20,5,A5,False,
bellevue_150th_se38th,kmeans,3,20263705,"{""max_iter"": 300, ""n_clusters"": 4, ""n_init"": 10}",2865,4,14,0,0,0.348342059336824,0.0114004999632015,18,0.709204748845101,0.465734509715486,8317.63330441724,0.421405287916819,0.529962322102843,,"[-0.7092047488451011, 0.46573450971548613, -8317.63330441724, 0.3483420593368237, ""{\""max_iter\"": 300, \""n_clusters\"": 4, \""n_init\"": 10}""]","[14.0, -0.7092047488451011, 0.46573450971548613, -8317.63330441724, 0.3483420593368237, ""{\""max_iter\"": 300, \""n_clusters\"": 4, \""n_init\"": 10}""]",False,False,8,20,4,A5,False,
bellevue_150th_se38th,kmeans,4,20263706,"{""max_iter"": 300, ""n_clusters"": 5, ""n_init"": 10}",2865,5,13,0,0,0.319022687609075,0.0123620999511331,18,0.771466887210673,0.557224626718563,9423.37661863027,0.428065195533511,0.559776775784855,,"[-0.7714668872106726, 0.5572246267185632, -9423.376618630271, 0.31902268760907504, ""{\""max_iter\"": 300, \""n_clusters\"": 5, \""n_init\"": 10}""]","[13.0, -0.7714668872106726, 0.5572246267185632, -9423.376618630271, 0.31902268760907504, ""{\""max_iter\"": 300, \""n_clusters\"": 5, \""n_init\"": 10}""]",False,False,8,20,3,A5,False,
bellevue_150th_se38th,kmeans,5,20263707,"{""max_iter"": 300, ""n_clusters"": 6, ""n_init"": 10}",2865,6,12,0,0,0.292146596858639,0.0155373000307008,18,0.754375103027174,0.677446435472132,10910.5032656242,0.430618998866594,0.584785184318974,,"[-0.7543751030271736, 0.6774464354721322, -10910.503265624246, 0.29214659685863875, ""{\""max_iter\"": 300, \""n_clusters\"": 6, \""n_init\"": 10}""]","[12.0, -0.7543751030271736, 0.6774464354721322, -10910.503265624246, 0.29214659685863875, ""{\""max_iter\"": 300, \""n_clusters\"": 6, \""n_init\"": 10}""]",False,False,8,20,2,A5,False,
bellevue_150th_se38th,kmeans,6,20263708,"{""max_iter"": 300, ""n_clusters"": 7, ""n_init"": 10}",2865,7,11,0,0,0.290052356020942,0.015705999918282,18,0.781014661802833,0.470561364647729,12756.5723008722,0.439879452082077,0.622491184453884,,"[-0.7810146618028326, 0.4705613646477291, -12756.572300872222, 0.2900523560209424, ""{\""max_iter\"": 300, \""n_clusters\"": 7, \""n_init\"": 10}""]","[11.0, -0.7810146618028326, 0.4705613646477291, -12756.572300872222, 0.2900523560209424, ""{\""max_iter\"": 300, \""n_clusters\"": 7, \""n_init\"": 10}""]",False,False,8,20,1,A5,False,
bellevue_150th_se38th,kmeans,7,20263709,"{""max_iter"": 300, ""n_clusters"": 8, ""n_init"": 10}",2865,8,10,0,0,0.276439790575916,0.0201121000573039,18,0.801583659272748,0.516643908473821,15646.2476622155,0.44540273156408,0.650592481444337,,"[-0.8015836592727482, 0.5166439084738212, -15646.247662215475, 0.2764397905759162, ""{\""max_iter\"": 300, \""n_clusters\"": 8, \""n_init\"": 10}""]","[10.0, -0.8015836592727482, 0.5166439084738212, -15646.247662215475, 0.2764397905759162, ""{\""max_iter\"": 300, \""n_clusters\"": 8, \""n_init\"": 10}""]",False,False,8,20,0,A5,False,
bellevue_150th_se38th,kmeans,8,20263710,"{""max_iter"": 300, ""n_clusters"": 9, ""n_init"": 10}",2865,9,9,0,0,0.276439790575916,0.0174844999564811,18,0.815388439691333,0.440437633657637,17164.6561406704,0.452837115846154,0.682548788765333,,"[-0.8153884396913328, 0.4404376336576369, -17164.65614067043, 0.2764397905759162, ""{\""max_iter\"": 300, \""n_clusters\"": 9, \""n_init\"": 10}""]","[9.0, -0.8153884396913328, 0.4404376336576369, -17164.65614067043, 0.2764397905759162, ""{\""max_iter\"": 300, \""n_clusters\"": 9, \""n_init\"": 10}""]",False,False,8,20,0,A5,False,
bellevue_150th_se38th,kmeans,9,20263711,"{""max_iter"": 300, ""n_clusters"": 10, ""n_init"": 10}",2865,10,8,0,0,0.276439790575916,0.0185782999033108,18,0.821908750000132,0.371054610337697,19870.7896310757,0.461030847055386,0.714165791223913,,"[-0.8219087500001323, 0.37105461033769754, -19870.789631075662, 0.2764397905759162, ""{\""max_iter\"": 300, \""n_clusters\"": 10, \""n_init\"": 10}""]","[8.0, -0.8219087500001323, 0.37105461033769754, -19870.789631075662, 0.2764397905759162, ""{\""max_iter\"": 300, \""n_clusters\"": 10, \""n_init\"": 10}""]",False,False,8,20,0,A5,False,
bellevue_150th_se38th,kmeans,10,20263712,"{""max_iter"": 300, ""n_clusters"": 11, ""n_init"": 10}",2865,11,7,0,0,0.276439790575916,0.0216912999749183,18,0.824683366905355,0.3840372033569,23083.1503822904,0.468466385808064,0.741398137884008,,"[-0.8246833669053552, 0.3840372033568995, -23083.15038229037, 0.2764397905759162, ""{\""max_iter\"": 300, \""n_clusters\"": 11, \""n_init\"": 10}""]","[7.0, -0.8246833669053552, 0.3840372033568995, -23083.15038229037, 0.2764397905759162, ""{\""max_iter\"": 300, \""n_clusters\"": 11, \""n_init\"": 10}""]",False,False,8,20,0,A5,False,
bellevue_150th_se38th,kmeans,11,20263713,"{""max_iter"": 300, ""n_clusters"": 12, ""n_init"": 10}",2865,12,6,0,0,0.276439790575916,0.0234982999972999,18,0.828871462132217,0.331271239789908,25398.461101262,0.479929108835764,0.772249099812985,,"[-0.828871462132217, 0.33127123978990775, -25398.461101262008, 0.2764397905759162, ""{\""max_iter\"": 300, \""n_clusters\"": 12, \""n_init\"": 10}""]","[6.0, -0.828871462132217, 0.33127123978990775, -25398.461101262008, 0.2764397905759162, ""{\""max_iter\"": 300, \""n_clusters\"": 12, \""n_init\"": 10}""]",True,False,8,20,0,A5,True,"[0, -0.828871462132217, 0.3312712397899077, -25398.461101262008, 0.2764397905759162, ""{\""max_iter\"": 300, \""n_clusters\"": 12, \""n_init\"": 10}""]"
bellevue_150th_se38th,kmeans,12,20263714,"{""max_iter"": 300, ""n_clusters"": 13, ""n_init"": 10}",2865,13,5,0,0,0.274694589877836,0.0240723000606521,18,0.747706299691265,0.463741823478181,25834.306585157,0.485741552075606,0.789345025932211,,"[-0.7477062996912646, 0.46374182347818077, -25834.306585157035, 0.27469458987783596, ""{\""max_iter\"": 300, \""n_clusters\"": 13, \""n_init\"": 10}""]","[5.0, -0.7477062996912646, 0.46374182347818077, -25834.306585157035, 0.27469458987783596, ""{\""max_iter\"": 300, \""n_clusters\"": 13, \""n_init\"": 10}""]",False,False,8,20,0,A5,False,
bellevue_150th_se38th,kmeans,13,20263715,"{""max_iter"": 300, ""n_clusters"": 14, ""n_init"": 10}",2865,14,4,0,0,0.274694589877836,0.0269064999883994,18,0.742329784785225,0.47845400621802,25798.0506208067,0.503466141153617,0.816174140944646,,"[-0.7423297847852253, 0.4784540062180203, -25798.050620806687, 0.27469458987783596, ""{\""max_iter\"": 300, \""n_clusters\"": 14, \""n_init\"": 10}""]","[4.0, -0.7423297847852253, 0.4784540062180203, -25798.050620806687, 0.27469458987783596, ""{\""max_iter\"": 300, \""n_clusters\"": 14, \""n_init\"": 10}""]",False,False,8,20,0,A5,False,
