scene,role,micro_region,n_support,n_finite_bearings,n_finite_headings,centroid_x_topview,centroid_y_topview,role_center_x_topview,role_center_y_topview,bearing,heading,bearing_circular_mad,heading_circular_mad,bearing_radius,heading_radius,self_consistency_quantile,bootstrap_replicates,bootstrap_seed,invalid_bearing_descriptor,invalid_heading_descriptor,zero_support_region,variant_id
bellevue_ne8th,entry,0,2272,2272,2272,1060.44149124855,593.429361613459,1152.72946552861,576.914187358413,2.96451441582228,-2.11978701388204,0.0645653888785112,0.115909717668802,0.282574325099962,0.474605273938522,0.9,500,899357477,False,False,False,sensitivity_self_consistency_q090
bellevue_ne8th,entry,1,1394,1394,1394,1903.56995796487,541.511557779302,1152.72946552861,576.914187358413,-0.0471157713790933,1.1971367069669,0.0272041014852675,0.29660365704816,0.0974775142659666,1.21326118415914,0.9,500,1824640087,False,False,False,sensitivity_self_consistency_q090
bellevue_ne8th,entry,2,1059,1059,1059,1152.82512833306,338.024223696057,1152.72946552861,576.914187358413,-1.57039587966907,0.214398227242663,0.0499577283888284,0.376811728370491,0.100341614399149,1.3318110525341,0.9,500,1865709875,False,False,False,sensitivity_self_consistency_q090
bellevue_ne8th,entry,3,851,851,851,1206.15172707427,767.922828495757,1152.72946552861,576.914187358413,1.29807969966102,-3.1046006271426,0.068430820596098,0.167719038832514,0.160100969645592,1.23308917342479,0.9,500,407025028,False,False,False,sensitivity_self_consistency_q090
bellevue_ne8th,exit,0,1293,1293,1293,1193.43700066527,310.493784976317,1193.22304073026,635.664333708351,-1.57013833392016,2.85440971177635,0.0300378202452398,0.168317540062103,0.0415403133664608,0.608654819533894,0.9,500,2109195087,False,False,False,sensitivity_self_consistency_q090
bellevue_ne8th,exit,1,2116,2116,2116,1903.95577395487,642.6700047041,1193.22304073026,635.664333708351,0.00985665045594174,-2.45504355459313,0.0110257938974563,0.256886269356054,0.0574938766611266,0.998691662564356,0.9,500,1063667395,False,False,False,sensitivity_self_consistency_q090
bellevue_ne8th,exit,2,1028,1028,1028,1151.84432944946,727.771382906485,1193.22304073026,635.664333708351,1.99302293931079,-0.351095903523214,0.0881460917695631,0.185473764229601,0.231685242315447,0.6409346251052,0.9,500,467984015,False,False,False,sensitivity_self_consistency_q090
bellevue_ne8th,exit,3,1139,1139,1139,1068.4782130153,510.176932184011,1193.22304073026,635.664333708351,-2.35322696026274,1.2774682206398,0.0573513267691204,0.0744028172527971,0.118007436270165,0.211163795354889,0.9,500,1509519924,False,False,False,sensitivity_self_consistency_q090
bellevue_ne8th,entry,0,2272,2272,2272,1060.44149124855,593.429361613459,1152.72946552861,576.914187358413,2.96451441582228,-2.11978701388204,0.0645653888785112,0.115909717668802,0.467496633758786,1.62668594906969,0.975,500,899357477,False,False,False,sensitivity_self_consistency_q0975
bellevue_ne8th,entry,1,1394,1394,1394,1903.56995796487,541.511557779302,1152.72946552861,576.914187358413,-0.0471157713790933,1.1971367069669,0.0272041014852675,0.29660365704816,0.258091865953144,2.75085366486868,0.975,500,1824640087,False,False,False,sensitivity_self_consistency_q0975
bellevue_ne8th,entry,2,1059,1059,1059,1152.82512833306,338.024223696057,1152.72946552861,576.914187358413,-1.57039587966907,0.214398227242663,0.0499577283888284,0.376811728370491,0.158367484482558,2.41701162028144,0.975,500,1865709875,False,False,False,sensitivity_self_consistency_q0975
bellevue_ne8th,entry,3,851,851,851,1206.15172707427,767.922828495757,1152.72946552861,576.914187358413,1.29807969966102,-3.1046006271426,0.068430820596098,0.167719038832514,0.350854373437478,2.59590653097579,0.975,500,407025028,False,False,False,sensitivity_self_consistency_q0975
bellevue_ne8th,exit,0,1293,1293,1293,1193.43700066527,310.493784976317,1193.22304073026,635.664333708351,-1.57013833392016,2.85440971177635,0.0300378202452398,0.168317540062103,0.084238878921501,1.76319389936829,0.975,500,2109195087,False,False,False,sensitivity_self_consistency_q0975
bellevue_ne8th,exit,1,2116,2116,2116,1903.95577395487,642.6700047041,1193.22304073026,635.664333708351,0.00985665045594174,-2.45504355459313,0.0110257938974563,0.256886269356054,0.103947021252173,2.19947771080139,0.975,500,1063667395,False,False,False,sensitivity_self_consistency_q0975
bellevue_ne8th,exit,2,1028,1028,1028,1151.84432944946,727.771382906485,1193.22304073026,635.664333708351,1.99302293931079,-0.351095903523214,0.0881460917695631,0.185473764229601,0.294009730392112,1.69324910181468,0.975,500,467984015,False,False,False,sensitivity_self_consistency_q0975
bellevue_ne8th,exit,3,1139,1139,1139,1068.4782130153,510.176932184011,1193.22304073026,635.664333708351,-2.35322696026274,1.2774682206398,0.0573513267691204,0.0744028172527971,0.149427354893522,0.391203698096786,0.975,500,1509519924,False,False,False,sensitivity_self_consistency_q0975
