scene,variant_id,replicate,bootstrap_seed,emd_seed,sampled_trajectory_count,sampled_recording_count,emd_entry_regions,emd_exit_regions,entry_supernodes,exit_supernodes,support_threshold,smg_target,coverage,invalid_replicate,failure_reason
bellevue_ne8th,A5,107,738442558,69466608,4918,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A6,107,738442558,69466608,4918,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A7,107,738442558,69466608,4918,8,4,4,2,3,0.0025,5,1,False,
bellevue_ne8th,A9,107,738442558,69466608,4918,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A5,108,1150474633,850947047,6849,12,4,4,4,4,0.005,9,0.998393926120602,False,
bellevue_ne8th,A6,108,1150474633,850947047,6849,12,4,4,4,4,0.005,9,0.998393926120602,False,
bellevue_ne8th,A7,108,1150474633,850947047,6849,12,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,108,1150474633,850947047,6849,12,4,4,4,4,0.005,9,0.998393926120602,False,
bellevue_ne8th,A5,109,1693618221,531534285,5655,10,4,4,4,4,0.005,9,0.998054818744474,False,
bellevue_ne8th,A6,109,1693618221,531534285,5655,10,4,4,4,4,0.005,9,0.998054818744474,False,
bellevue_ne8th,A7,109,1693618221,531534285,5655,10,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,109,1693618221,531534285,5655,10,4,4,4,4,0.005,9,0.998054818744474,False,
bellevue_ne8th,A5,110,1340941478,2057320075,6225,10,4,4,4,4,0.005,9,0.997751004016064,False,
bellevue_ne8th,A6,110,1340941478,2057320075,6225,10,4,4,4,4,0.005,9,0.997751004016064,False,
bellevue_ne8th,A7,110,1340941478,2057320075,6225,10,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,110,1340941478,2057320075,6225,10,4,4,4,4,0.005,9,0.997751004016064,False,
bellevue_ne8th,A5,111,496697424,1574933428,2828,7,4,5,4,5,0.005,10,0.998231966053748,False,
bellevue_ne8th,A6,111,496697424,1574933428,2828,7,4,5,4,5,0.005,10,0.998231966053748,False,
bellevue_ne8th,A7,111,496697424,1574933428,2828,7,4,5,2,3,0.0025,5,1,False,
bellevue_ne8th,A9,111,496697424,1574933428,2828,7,4,5,4,5,0.005,10,0.998231966053748,False,
bellevue_ne8th,A5,112,378011916,1410815763,5421,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A6,112,378011916,1410815763,5421,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A7,112,378011916,1410815763,5421,8,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,112,378011916,1410815763,5421,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A5,113,380764206,1239213063,3697,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A6,113,380764206,1239213063,3697,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A7,113,380764206,1239213063,3697,8,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,113,380764206,1239213063,3697,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A5,114,2060883944,1903781728,4369,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A6,114,2060883944,1903781728,4369,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A7,114,2060883944,1903781728,4369,8,4,4,2,3,0.0025,5,1,False,
bellevue_ne8th,A9,114,2060883944,1903781728,4369,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A5,115,185358359,921083949,4802,9,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A6,115,185358359,921083949,4802,9,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A7,115,185358359,921083949,4802,9,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,115,185358359,921083949,4802,9,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A5,116,2114178594,776452384,6638,9,4,4,4,4,0.005,9,0.997740283217837,False,
bellevue_ne8th,A6,116,2114178594,776452384,6638,9,4,4,4,4,0.005,9,0.997740283217837,False,
bellevue_ne8th,A7,116,2114178594,776452384,6638,9,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,116,2114178594,776452384,6638,9,4,4,4,4,0.005,9,0.997740283217837,False,
bellevue_ne8th,A5,117,579030079,1092559169,3506,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A6,117,579030079,1092559169,3506,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A7,117,579030079,1092559169,3506,8,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,117,579030079,1092559169,3506,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A5,118,2111773808,1894947464,4215,10,4,4,4,4,0.001,10,0.999762752075919,False,
bellevue_ne8th,A6,118,2111773808,1894947464,4215,10,4,4,4,4,0.001,10,0.999762752075919,False,
bellevue_ne8th,A7,118,2111773808,1894947464,4215,10,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,118,2111773808,1894947464,4215,10,4,4,4,4,0.001,10,0.999762752075919,False,
bellevue_ne8th,A5,119,951316519,2020860259,4651,10,4,4,4,4,0.005,9,0.997634917222103,False,
bellevue_ne8th,A6,119,951316519,2020860259,4651,10,4,4,4,4,0.005,9,0.997634917222103,False,
bellevue_ne8th,A7,119,951316519,2020860259,4651,10,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,119,951316519,2020860259,4651,10,4,4,4,4,0.005,9,0.997634917222103,False,
bellevue_ne8th,A5,120,96339664,1243773672,5724,8,4,4,4,4,0.005,9,0.998602375960867,False,
bellevue_ne8th,A6,120,96339664,1243773672,5724,8,4,4,4,4,0.005,9,0.998602375960867,False,
bellevue_ne8th,A7,120,96339664,1243773672,5724,8,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,120,96339664,1243773672,5724,8,4,4,4,4,0.005,9,0.998602375960867,False,
bellevue_ne8th,A5,121,268685216,237571621,4189,10,4,4,4,4,0.005,9,0.998090236333254,False,
bellevue_ne8th,A6,121,268685216,237571621,4189,10,4,4,4,4,0.005,9,0.998090236333254,False,
bellevue_ne8th,A7,121,268685216,237571621,4189,10,4,4,2,3,0.0025,5,1,False,
bellevue_ne8th,A9,121,268685216,237571621,4189,10,4,4,4,4,0.005,9,0.998090236333254,False,
bellevue_ne8th,A5,122,1025549450,286617630,5328,9,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A6,122,1025549450,286617630,5328,9,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A7,122,1025549450,286617630,5328,9,4,4,2,3,0.005,5,1,False,
bellevue_ne8th,A9,122,1025549450,286617630,5328,9,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A5,123,700376861,899795342,3710,9,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A6,123,700376861,899795342,3710,9,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A7,123,700376861,899795342,3710,9,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,123,700376861,899795342,3710,9,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A5,124,621205676,627997708,4854,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A6,124,621205676,627997708,4854,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A7,124,621205676,627997708,4854,8,4,4,2,3,0.0025,5,1,False,
bellevue_ne8th,A9,124,621205676,627997708,4854,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A5,125,1642860984,1841258735,6313,9,4,4,4,4,0.005,9,0.997782353872961,False,
bellevue_ne8th,A6,125,1642860984,1841258735,6313,9,4,4,4,4,0.005,9,0.997782353872961,False,
bellevue_ne8th,A7,125,1642860984,1841258735,6313,9,4,4,2,3,0.005,5,1,False,
bellevue_ne8th,A9,125,1642860984,1841258735,6313,9,4,4,4,4,0.005,9,0.997782353872961,False,
bellevue_ne8th,A5,126,1339662798,1135926146,7662,9,4,4,4,4,0.005,9,0.998564343513443,False,
bellevue_ne8th,A6,126,1339662798,1135926146,7662,9,4,4,4,4,0.005,9,0.998564343513443,False,
bellevue_ne8th,A7,126,1339662798,1135926146,7662,9,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,126,1339662798,1135926146,7662,9,4,4,4,4,0.005,9,0.998564343513443,False,
bellevue_ne8th,A5,127,513995504,2144655850,2654,7,4,4,4,4,0.0025,10,1,False,
bellevue_ne8th,A6,127,513995504,2144655850,2654,7,4,4,4,4,0.0025,10,1,False,
bellevue_ne8th,A7,127,513995504,2144655850,2654,7,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,127,513995504,2144655850,2654,7,4,4,4,4,0.0025,10,1,False,
bellevue_ne8th,A5,128,875999347,702730235,6936,9,4,4,4,4,0.005,9,0.997693194925029,False,
bellevue_ne8th,A6,128,875999347,702730235,6936,9,4,4,4,4,0.005,9,0.997693194925029,False,
bellevue_ne8th,A7,128,875999347,702730235,6936,9,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,128,875999347,702730235,6936,9,4,4,4,4,0.005,9,0.997693194925029,False,
bellevue_ne8th,A5,129,900277389,780846241,4487,7,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A6,129,900277389,780846241,4487,7,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A7,129,900277389,780846241,4487,7,4,4,2,3,0.005,5,1,False,
bellevue_ne8th,A9,129,900277389,780846241,4487,7,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A5,130,1357152526,1089539103,4868,11,4,4,4,4,0.005,9,0.99835661462613,False,
bellevue_ne8th,A6,130,1357152526,1089539103,4868,11,4,4,4,4,0.005,9,0.99835661462613,False,
bellevue_ne8th,A7,130,1357152526,1089539103,4868,11,4,4,2,3,0.005,5,1,False,
bellevue_ne8th,A9,130,1357152526,1089539103,4868,11,4,4,4,4,0.005,9,0.99835661462613,False,
bellevue_ne8th,A5,131,1019245783,1424684999,3359,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A6,131,1019245783,1424684999,3359,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A7,131,1019245783,1424684999,3359,8,4,4,2,2,0.0025,4,1,False,
bellevue_ne8th,A9,131,1019245783,1424684999,3359,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A5,132,189144753,258200863,4361,7,4,4,4,4,0.005,9,0.998624168768631,False,
bellevue_ne8th,A6,132,189144753,258200863,4361,7,4,4,4,4,0.005,9,0.998624168768631,False,
bellevue_ne8th,A7,132,189144753,258200863,4361,7,4,4,2,3,0.0025,5,1,False,
bellevue_ne8th,A9,132,189144753,258200863,4361,7,4,4,4,4,0.005,9,0.998624168768631,False,
bellevue_ne8th,A5,133,887910915,951045692,4343,8,4,4,4,4,0.001,10,0.999769744416302,False,
bellevue_ne8th,A6,133,887910915,951045692,4343,8,4,4,4,4,0.001,10,0.999769744416302,False,
bellevue_ne8th,A7,133,887910915,951045692,4343,8,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,133,887910915,951045692,4343,8,4,4,4,4,0.001,10,0.999769744416302,False,
bellevue_ne8th,A5,134,1445570049,102029520,4211,7,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A6,134,1445570049,102029520,4211,7,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A7,134,1445570049,102029520,4211,7,4,4,2,3,0.005,5,1,False,
bellevue_ne8th,A9,134,1445570049,102029520,4211,7,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A5,135,1550583315,1851744288,5938,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A6,135,1550583315,1851744288,5938,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A7,135,1550583315,1851744288,5938,8,4,4,2,3,0.0025,5,1,False,
bellevue_ne8th,A9,135,1550583315,1851744288,5938,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A5,136,897911811,1757621118,4013,9,4,4,4,4,0.005,9,0.998255669075505,False,
bellevue_ne8th,A6,136,897911811,1757621118,4013,9,4,4,4,4,0.005,9,0.998255669075505,False,
bellevue_ne8th,A7,136,897911811,1757621118,4013,9,4,4,2,3,0.0025,5,1,False,
bellevue_ne8th,A9,136,897911811,1757621118,4013,9,4,4,4,4,0.005,9,0.998255669075505,False,
bellevue_ne8th,A5,137,1098286896,1544634976,5378,10,4,4,4,4,0.005,9,0.998326515433247,False,
bellevue_ne8th,A6,137,1098286896,1544634976,5378,10,4,4,4,4,0.005,9,0.998326515433247,False,
bellevue_ne8th,A7,137,1098286896,1544634976,5378,10,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,137,1098286896,1544634976,5378,10,4,4,4,4,0.005,9,0.998326515433247,False,
bellevue_ne8th,A5,138,386174843,192552047,5931,6,4,4,4,4,0.001,10,0.999831394368572,False,
bellevue_ne8th,A6,138,386174843,192552047,5931,6,4,4,4,4,0.001,10,0.999831394368572,False,
bellevue_ne8th,A7,138,386174843,192552047,5931,6,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,138,386174843,192552047,5931,6,4,4,4,4,0.001,10,0.999831394368572,False,
bellevue_ne8th,A5,139,1030911233,708088237,5081,7,4,4,4,4,0.001,10,0.999606376697501,False,
bellevue_ne8th,A6,139,1030911233,708088237,5081,7,4,4,4,4,0.001,10,0.999606376697501,False,
bellevue_ne8th,A7,139,1030911233,708088237,5081,7,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,139,1030911233,708088237,5081,7,4,4,4,4,0.001,10,0.999606376697501,False,
bellevue_ne8th,A5,140,1558739713,62877064,6366,10,4,4,4,4,0.005,9,0.997643732327992,False,
bellevue_ne8th,A6,140,1558739713,62877064,6366,10,4,4,4,4,0.005,9,0.997643732327992,False,
bellevue_ne8th,A7,140,1558739713,62877064,6366,10,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,140,1558739713,62877064,6366,10,4,4,4,4,0.005,9,0.997643732327992,False,
bellevue_ne8th,A5,141,174654382,1947791832,6809,9,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A6,141,174654382,1947791832,6809,9,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A7,141,174654382,1947791832,6809,9,4,4,2,3,0.005,5,1,False,
bellevue_ne8th,A9,141,174654382,1947791832,6809,9,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A5,142,1212345421,2021625365,6294,9,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A6,142,1212345421,2021625365,6294,9,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A7,142,1212345421,2021625365,6294,9,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,142,1212345421,2021625365,6294,9,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A5,143,1607586478,7295352,4208,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A6,143,1607586478,7295352,4208,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A7,143,1607586478,7295352,4208,8,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,143,1607586478,7295352,4208,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A5,144,1308012239,933600754,3634,9,4,4,4,4,0.005,9,0.998073747936159,False,
bellevue_ne8th,A6,144,1308012239,933600754,3634,9,4,4,4,4,0.005,9,0.998073747936159,False,
bellevue_ne8th,A7,144,1308012239,933600754,3634,9,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,144,1308012239,933600754,3634,9,4,4,4,4,0.005,9,0.998073747936159,False,
bellevue_ne8th,A5,145,1908033609,1900079589,4042,6,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A6,145,1908033609,1900079589,4042,6,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A7,145,1908033609,1900079589,4042,6,4,4,2,3,0.005,5,1,False,
bellevue_ne8th,A9,145,1908033609,1900079589,4042,6,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A5,146,2051834289,880170776,6485,7,4,4,4,4,0.005,9,0.998766383962992,False,
bellevue_ne8th,A6,146,2051834289,880170776,6485,7,4,4,4,4,0.005,9,0.998766383962992,False,
bellevue_ne8th,A7,146,2051834289,880170776,6485,7,4,4,2,3,0.0025,5,1,False,
bellevue_ne8th,A9,146,2051834289,880170776,6485,7,4,4,4,4,0.005,9,0.998766383962992,False,
bellevue_ne8th,A5,147,880909676,1198301981,6267,9,4,4,4,4,0.005,9,0.998085208233605,False,
bellevue_ne8th,A6,147,880909676,1198301981,6267,9,4,4,4,4,0.005,9,0.998085208233605,False,
bellevue_ne8th,A7,147,880909676,1198301981,6267,9,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,147,880909676,1198301981,6267,9,4,4,4,4,0.005,9,0.998085208233605,False,
bellevue_ne8th,A5,148,751072607,1844209907,7611,8,4,4,4,4,0.005,9,0.996846669294442,False,
bellevue_ne8th,A6,148,751072607,1844209907,7611,8,4,4,4,4,0.005,9,0.996846669294442,False,
bellevue_ne8th,A7,148,751072607,1844209907,7611,8,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,148,751072607,1844209907,7611,8,4,4,4,4,0.005,9,0.996846669294442,False,
bellevue_ne8th,A5,149,1720737963,1064334969,5514,10,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A6,149,1720737963,1064334969,5514,10,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A7,149,1720737963,1064334969,5514,10,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,149,1720737963,1064334969,5514,10,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A5,150,1080128641,839642908,3911,9,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A6,150,1080128641,839642908,3911,9,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A7,150,1080128641,839642908,3911,9,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,150,1080128641,839642908,3911,9,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A5,151,677932145,1603835902,5445,7,4,4,4,4,0.005,9,0.998163452708907,False,
bellevue_ne8th,A6,151,677932145,1603835902,5445,7,4,4,4,4,0.005,9,0.998163452708907,False,
bellevue_ne8th,A7,151,677932145,1603835902,5445,7,4,4,2,3,0.0025,5,1,False,
bellevue_ne8th,A9,151,677932145,1603835902,5445,7,4,4,4,4,0.005,9,0.998163452708907,False,
bellevue_ne8th,A5,152,1060353026,582083143,5047,8,4,4,4,4,0.005,9,0.997622349910838,False,
bellevue_ne8th,A6,152,1060353026,582083143,5047,8,4,4,4,4,0.005,9,0.997622349910838,False,
bellevue_ne8th,A7,152,1060353026,582083143,5047,8,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,152,1060353026,582083143,5047,8,4,4,4,4,0.005,9,0.997622349910838,False,
bellevue_ne8th,A5,153,471225682,1160734465,5502,8,4,4,4,4,0.005,9,0.99818247909851,False,
bellevue_ne8th,A6,153,471225682,1160734465,5502,8,4,4,4,4,0.005,9,0.99818247909851,False,
bellevue_ne8th,A7,153,471225682,1160734465,5502,8,4,4,2,3,0.0025,5,1,False,
bellevue_ne8th,A9,153,471225682,1160734465,5502,8,4,4,4,4,0.005,9,0.99818247909851,False,
bellevue_ne8th,A5,154,1600833592,1605766237,5084,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A6,154,1600833592,1605766237,5084,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A7,154,1600833592,1605766237,5084,8,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,154,1600833592,1605766237,5084,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A5,155,983648232,1548640422,3037,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A6,155,983648232,1548640422,3037,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A7,155,983648232,1548640422,3037,8,4,4,2,2,0.0025,4,1,False,
bellevue_ne8th,A9,155,983648232,1548640422,3037,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A5,156,1710417173,1055886400,7450,10,4,4,4,4,0.005,9,0.998255033557047,False,
bellevue_ne8th,A6,156,1710417173,1055886400,7450,10,4,4,4,4,0.005,9,0.998255033557047,False,
bellevue_ne8th,A7,156,1710417173,1055886400,7450,10,4,4,2,3,0.005,5,1,False,
bellevue_ne8th,A9,156,1710417173,1055886400,7450,10,4,4,4,4,0.005,9,0.998255033557047,False,
bellevue_ne8th,A5,157,1125398697,515938810,4412,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A6,157,1125398697,515938810,4412,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A7,157,1125398697,515938810,4412,8,4,4,2,2,0.0025,4,1,False,
bellevue_ne8th,A9,157,1125398697,515938810,4412,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A5,158,289036332,1849087526,6035,9,4,4,4,4,0.005,9,0.997680198840099,False,
bellevue_ne8th,A6,158,289036332,1849087526,6035,9,4,4,4,4,0.005,9,0.997680198840099,False,
bellevue_ne8th,A7,158,289036332,1849087526,6035,9,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,158,289036332,1849087526,6035,9,4,4,4,4,0.005,9,0.997680198840099,False,
bellevue_ne8th,A5,159,955478963,1616514676,6054,8,4,4,4,4,0.005,9,0.997522299306244,False,
bellevue_ne8th,A6,159,955478963,1616514676,6054,8,4,4,4,4,0.005,9,0.997522299306244,False,
bellevue_ne8th,A7,159,955478963,1616514676,6054,8,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,159,955478963,1616514676,6054,8,4,4,4,4,0.005,9,0.997522299306244,False,
bellevue_ne8th,A5,160,1878028563,270813640,6292,9,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A6,160,1878028563,270813640,6292,9,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A7,160,1878028563,270813640,6292,9,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,160,1878028563,270813640,6292,9,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A5,161,912934597,2058256167,5420,9,4,4,4,4,0.02,7,0.979520295202952,False,
bellevue_ne8th,A6,161,912934597,2058256167,5420,9,4,4,4,4,0.02,7,0.979520295202952,False,
bellevue_ne8th,A7,161,912934597,2058256167,5420,9,4,4,2,3,0.0025,5,1,False,
bellevue_ne8th,A9,161,912934597,2058256167,5420,9,4,4,4,4,0.02,7,0.979520295202952,False,
bellevue_ne8th,A5,162,921018984,934078212,5967,9,4,4,4,4,0.005,9,0.99798893916541,False,
bellevue_ne8th,A6,162,921018984,934078212,5967,9,4,4,4,4,0.005,9,0.99798893916541,False,
bellevue_ne8th,A7,162,921018984,934078212,5967,9,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,162,921018984,934078212,5967,9,4,4,4,4,0.005,9,0.99798893916541,False,
bellevue_ne8th,A5,163,974051983,1291758486,10899,7,8,4,6,4,0.005,11,0.993577392421323,False,
bellevue_ne8th,A6,163,974051983,1291758486,10899,7,8,4,6,4,0.005,11,0.993577392421323,False,
bellevue_ne8th,A7,163,974051983,1291758486,10899,7,8,4,2,3,0.005,5,1,False,
bellevue_ne8th,A9,163,974051983,1291758486,10899,7,8,4,6,4,0.005,11,0.993577392421323,False,
bellevue_ne8th,A5,164,756980526,1896661846,2833,8,4,4,4,4,0.005,9,0.998235086480762,False,
bellevue_ne8th,A6,164,756980526,1896661846,2833,8,4,4,4,4,0.005,9,0.998235086480762,False,
bellevue_ne8th,A7,164,756980526,1896661846,2833,8,4,4,1,2,0.005,2,1,False,
bellevue_ne8th,A9,164,756980526,1896661846,2833,8,4,4,4,4,0.005,9,0.998235086480762,False,
bellevue_ne8th,A5,165,1709807566,2002877810,2315,6,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A6,165,1709807566,2002877810,2315,6,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A7,165,1709807566,2002877810,2315,6,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,165,1709807566,2002877810,2315,6,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A5,166,55810463,841264595,9231,9,4,4,4,4,0.005,9,0.997941718123714,False,
bellevue_ne8th,A6,166,55810463,841264595,9231,9,4,4,4,4,0.005,9,0.997941718123714,False,
bellevue_ne8th,A7,166,55810463,841264595,9231,9,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,166,55810463,841264595,9231,9,4,4,4,4,0.005,9,0.997941718123714,False,
bellevue_ne8th,A5,167,1941264145,1896031718,5626,10,4,4,4,4,0.005,9,0.997867045858514,False,
bellevue_ne8th,A6,167,1941264145,1896031718,5626,10,4,4,4,4,0.005,9,0.997867045858514,False,
bellevue_ne8th,A7,167,1941264145,1896031718,5626,10,4,4,2,3,0.005,5,1,False,
bellevue_ne8th,A9,167,1941264145,1896031718,5626,10,4,4,4,4,0.005,9,0.997867045858514,False,
bellevue_ne8th,A5,168,826086419,743361128,6226,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A6,168,826086419,743361128,6226,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A7,168,826086419,743361128,6226,8,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,168,826086419,743361128,6226,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A5,169,676222894,204846659,4455,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A6,169,676222894,204846659,4455,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A7,169,676222894,204846659,4455,8,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,169,676222894,204846659,4455,8,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A5,170,2131505955,94524459,6107,10,4,4,4,4,0.005,9,0.996888816112658,False,
bellevue_ne8th,A6,170,2131505955,94524459,6107,10,4,4,4,4,0.005,9,0.996888816112658,False,
bellevue_ne8th,A7,170,2131505955,94524459,6107,10,4,4,2,3,0.005,5,1,False,
bellevue_ne8th,A9,170,2131505955,94524459,6107,10,4,4,4,4,0.005,9,0.996888816112658,False,
bellevue_ne8th,A5,171,1113577628,354563698,4176,9,4,4,4,4,0.005,9,0.997844827586207,False,
bellevue_ne8th,A6,171,1113577628,354563698,4176,9,4,4,4,4,0.005,9,0.997844827586207,False,
bellevue_ne8th,A7,171,1113577628,354563698,4176,9,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,171,1113577628,354563698,4176,9,4,4,4,4,0.005,9,0.997844827586207,False,
bellevue_ne8th,A5,172,1155214506,358005028,5921,9,4,4,4,4,0.005,9,0.997635534538085,False,
bellevue_ne8th,A6,172,1155214506,358005028,5921,9,4,4,4,4,0.005,9,0.997635534538085,False,
bellevue_ne8th,A7,172,1155214506,358005028,5921,9,4,4,2,3,0.005,5,1,False,
bellevue_ne8th,A9,172,1155214506,358005028,5921,9,4,4,4,4,0.005,9,0.997635534538085,False,
bellevue_ne8th,A5,173,2040904051,593781503,5279,9,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A6,173,2040904051,593781503,5279,9,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A7,173,2040904051,593781503,5279,9,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,173,2040904051,593781503,5279,9,4,4,4,4,0.001,10,1,False,
bellevue_ne8th,A5,174,825308875,758280578,6760,9,4,4,4,4,0.005,9,0.998372781065089,False,
bellevue_ne8th,A6,174,825308875,758280578,6760,9,4,4,4,4,0.005,9,0.998372781065089,False,
bellevue_ne8th,A7,174,825308875,758280578,6760,9,4,4,1,3,0.005,3,1,False,
bellevue_ne8th,A9,174,825308875,758280578,6760,9,4,4,4,4,0.005,9,0.998372781065089,False,
bellevue_ne8th,A5,175,1729880628,840990020,6110,7,4,4,4,4,0.001,10,1,False,
