source,source_row,scene,method,selection_strategy,trial_index,expected_target,cluster_count_error,pct_outliers,largest_cluster_ratio,silhouette_clustered_only,davies_bouldin_clustered_only,T,O,B,S,D,stored_EMAS_HG,recomputed_EMAS_HG,absolute_difference,tolerance,within_tolerance
development_candidates,219,bellevue_ne8th,kmeans,,16.0,9,8,0.0,0.1642145230185097,0.6351273023087172,0.5297228968087936,0.11111111111111116,1.0,0.8357854769814903,0.8175636511543586,0.653713167323398,0.4862617851014803,0.4862617851014803,0.0,1e-12,True
development_candidates,220,bellevue_ne8th,kmeans,,17.0,9,9,0.0,0.1642145230185097,0.6129933533496285,0.5548743044065394,0.0,1.0,0.8357854769814903,0.8064966766748143,0.6431388036743443,0.4285420957330649,0.4285420957330649,0.0,1e-12,True
development_candidates,221,bellevue_ne8th,kmeans,,18.0,9,10,0.0,0.1642145230185097,0.6213461437377557,0.5701603307242277,0.0,1.0,0.8357854769814903,0.8106730718688778,0.6368776362721861,0.4283336185122555,0.4283336185122555,0.0,1e-12,True
development_candidates,222,bellevue_ne8th,kmeans,,19.0,9,11,0.0,0.1640563202024996,0.6180795961362817,0.5654038463422688,0.0,1.0,0.8359436797975004,0.8090397980681409,0.6388127909207617,0.4283796268786403,0.42837962687864034,5.551115123125783e-17,1e-12,True
development_candidates,223,bellevue_ne8th,kmeans,,20.0,9,12,0.0,0.1259294415440595,0.6220837136331743,0.5603393359582145,0.0,1.0,0.8740705584559405,0.8110418568165871,0.6408862334973395,0.4325998648769867,0.43259986487698676,5.551115123125783e-17,1e-12,True
development_candidates,224,bellevue_ne8th,kmeans,,21.0,9,13,0.0,0.1640563202024996,0.5768787803652979,0.6279583728807513,0.0,1.0,0.8359436797975004,0.788439390182649,0.6142663207232084,0.4238649390703358,0.42386493907033584,5.551115123125783e-17,1e-12,True
development_candidates,225,bellevue_ne8th,kmeans,,22.0,9,14,0.0,0.1259294415440595,0.5861963830393313,0.604835492433259,0.0,1.0,0.8740705584559405,0.7930981915196657,0.6231168270610686,0.4290285577036675,0.4290285577036675,0.0,1e-12,True
development_candidates,226,bellevue_ne8th,kmeans,,23.0,9,15,0.0,0.1257712387280493,0.6021752098300457,0.6476305119189659,0.0,1.0,0.8742287612719507,0.8010876049150228,0.6069321930894068,0.428224855927638,0.42822485592763804,5.551115123125783e-17,1e-12,True
development_candidates,227,bellevue_ne8th,kmeans,,24.0,9,16,0.0,0.1257712387280493,0.592354700495671,0.6422662996981969,0.0,1.0,0.8742287612719507,0.7961773502478355,0.6089146444664744,0.427932075598626,0.42793207559862606,5.551115123125783e-17,1e-12,True
development_candidates,228,bellevue_ne8th,kmeans,,25.0,9,17,0.0,0.1257712387280493,0.5563863080719478,0.6625997742416083,0.0,1.0,0.8742287612719507,0.7781931540359739,0.6014676625684904,0.4253889577876415,0.4253889577876415,0.0,1e-12,True
development_candidates,229,bellevue_ne8th,kmeans,,26.0,9,18,0.0,0.1257712387280493,0.5802030512167616,0.6212626501306586,0.0,1.0,0.8742287612719507,0.7901015256083808,0.6168032057726176,0.4281133492652949,0.42811334926529493,5.551115123125783e-17,1e-12,True
development_candidates,230,bellevue_ne8th,kmeans,,27.0,9,19,0.0,0.1257712387280493,0.5848258475919994,0.6316466519974278,0.0,1.0,0.8742287612719507,0.7924129237959997,0.6128777935932519,0.4279519478661202,0.42795194786612023,5.551115123125783e-17,1e-12,True
development_candidates,231,bellevue_ne8th,kmeans,,28.0,9,20,0.0,0.1257712387280493,0.5788953647209202,0.6368469312056384,0.0,1.0,0.8742287612719507,0.7894476823604601,0.6109306746620703,0.4274607118294481,0.4274607118294481,0.0,1e-12,True
development_candidates,232,bellevue_ne8th,kmeans,,29.0,9,21,0.0,0.1257712387280493,0.5715877484675531,0.6664737498453112,0.0,1.0,0.8742287612719507,0.7857938742337766,0.600069458095469,0.4260092093601196,0.42600920936011966,5.551115123125783e-17,1e-12,True
development_candidates,233,bellevue_ne8th,hdbscan,,1.0,9,5,11.311501344723936,0.2436674991080984,0.7499375488994126,0.3607348516744934,0.4444444444444444,0.8868849865527606,0.7563325008919016,0.8749687744497063,0.734897029182004,0.6362190499851355,0.6362190499851357,2.220446049250313e-16,1e-12,True
development_candidates,234,bellevue_ne8th,hdbscan,,2.0,9,5,12.4031007751938,0.2467039913310457,0.7691477474295804,0.336643980433053,0.4444444444444444,0.875968992248062,0.7532960086689543,0.8845738737147901,0.748142373465831,0.6360172462567922,0.6360172462567922,0.0,1e-12,True
development_candidates,235,bellevue_ne8th,hdbscan,,3.0,9,0,5.189052365132099,0.2279325880193559,0.7619957418445035,0.380962710316216,1.0,0.948109476348679,0.7720674119806441,0.8809978709222517,0.7241325146071597,0.9273416750207416,0.9273416750207415,1.1102230246251565e-16,1e-12,True
development_candidates,236,bellevue_ne8th,hdbscan,,4.0,9,0,5.932605600379687,0.2297342751429532,0.7622420083125453,0.375573660891314,1.0,0.9406739439962031,0.7702657248570468,0.8811210041562727,0.7269694298682936,0.925970404687402,0.925970404687402,0.0,1e-12,True
development_candidates,237,bellevue_ne8th,hdbscan,,5.0,9,3,13.684543584875811,0.2571480938416422,0.720373976812492,0.511043377873303,0.6666666666666667,0.8631545641512419,0.7428519061583578,0.8601869884062461,0.6617943697999167,0.7324475726000339,0.7324475726000339,0.0,1e-12,True
development_candidates,238,bellevue_ne8th,hdbscan,,6.0,9,3,14.364815693719349,0.2591908368741917,0.7296824643751548,0.4993008276074799,0.6666666666666667,0.8563518430628065,0.7408091631258082,0.8648412321875774,0.66697755486186,0.7318664969634192,0.7318664969634192,0.0,1e-12,True
development_candidates,239,bellevue_ne8th,optics,,1.0,9,5,47.14443917101725,0.2158036516013169,0.8048579257455674,0.2812858894924657,0.4444444444444444,0.5285556082898275,0.7841963483986831,0.9024289628727837,0.780465943003644,0.5746424693076988,0.5746424693076988,0.0,1e-12,True
development_candidates,240,bellevue_ne8th,optics,,2.0,9,9,30.59642461635817,0.1764303624344654,0.7409324092594362,0.3625440287579287,0.0,0.6940357538364184,0.8235696375655346,0.870466204629718,0.7339212376950361,0.3816028587563125,0.38160285875631256,5.551115123125783e-17,1e-12,True
development_candidates,241,bellevue_ne8th,optics,,3.0,9,4,54.78563518430628,0.2662701189643107,0.7781770485803425,0.3116216519569388,0.5555555555555556,0.4521436481569372,0.7337298810356894,0.8890885242901713,0.7624149833970799,0.6067298462814592,0.6067298462814592,0.0,1e-12,True
development_candidates,242,bellevue_ne8th,optics,,4.0,9,5,53.96298054105363,0.2652920962199313,0.7765663411887989,0.3179970264820043,0.4444444444444444,0.4603701945894637,0.7347079037800688,0.8882831705943994,0.7587270531779564,0.5524680738953575,0.5524680738953575,0.0,1e-12,True
development_candidates,243,bellevue_ne8th,optics,,5.0,9,4,46.73311184939092,0.2141372141372141,0.8173641387736207,0.2332966255317749,0.5555555555555556,0.5326688815060907,0.7858627858627859,0.9086820693868103,0.8108349437580098,0.6348495339797566,0.6348495339797565,1.1102230246251565e-16,1e-12,True
development_candidates,244,bellevue_ne8th,optics,,6.0,9,7,30.865369403575382,0.177116704805492,0.7744433707435082,0.3099042052981069,0.2222222222222222,0.6913463059642462,0.822883295194508,0.887221685371754,0.763414603873587,0.4967323307479452,0.4967323307479452,0.0,1e-12,True
development_candidates,245,bellevue_ne8th,optics,,7.0,9,2,39.64562569213732,0.291218872870249,0.8356213065213814,0.2379356099693866,0.7777777777777778,0.6035437430786268,0.708781127129751,0.9178106532606907,0.8077964572202018,0.7530364612656786,0.7530364612656786,0.0,1e-12,True
development_candidates,246,bellevue_ne8th,optics,,8.0,9,1,65.78073089700996,0.356911696717522,0.9149904996995528,0.1811789316984527,0.8888888888888888,0.34219269102990035,0.643088303282478,0.9574952498497764,0.8466117818085952,0.7576025161445096,0.7576025161445096,0.0,1e-12,True
development_candidates,247,bellevue_ne8th,optics,,9.0,9,1,58.77234614776143,0.2670759785111282,0.8426548827300901,0.2068199055167184,0.8888888888888888,0.41227653852238566,0.7329240214888718,0.9213274413650451,0.8286240518810756,0.7751873036224208,0.7751873036224208,0.0,1e-12,True
development_candidates,248,bellevue_ne8th,optics,,10.0,9,2,39.78800822654643,0.2012611665790856,0.799989472761511,0.2685942054717181,0.7777777777777778,0.6021199177345358,0.7987388334209145,0.8999947363807554,0.7882741350124304,0.7580136429172061,0.7580136429172061,0.0,1e-12,True
development_candidates,249,bellevue_ne8th,optics,,11.0,9,3,48.10947634867901,0.2280487804878049,0.8146674647805374,0.2407535662279467,0.6666666666666667,0.5189052365132099,0.7719512195121951,0.9073337323902687,0.8059618180587874,0.6856390576321005,0.6856390576321005,0.0,1e-12,True
development_candidates,250,bellevue_ne8th,optics,,12.0,9,0,63.18620471444392,0.3287494628276751,0.9115030360723186,0.1698693076731495,1.0,0.36813795285556083,0.671250537172325,0.9557515180361593,0.8547963378823771,0.8218074298801984,0.8218074298801984,0.0,1e-12,True
development_candidates,251,bellevue_ne8th,optics,,13.0,9,1,58.77234614776143,0.2670759785111282,0.8426548827300901,0.2068199055167184,0.8888888888888888,0.41227653852238566,0.7329240214888718,0.9213274413650451,0.8286240518810756,0.7751873036224208,0.7751873036224208,0.0,1e-12,True
development_candidates,252,bellevue_ne8th,optics,,14.0,9,2,35.10520487264673,0.1867381764992686,0.812473366134182,0.2677376333461204,0.7777777777777778,0.6489479512735328,0.8132618235007314,0.9062366830670909,0.7888067480970472,0.7695090046100824,0.7695090046100824,0.0,1e-12,True
development_candidates,253,bellevue_ne8th,optics,,15.0,9,3,17.908558772346147,0.2405087685488533,0.7554109388803035,0.3253790511032728,0.6666666666666667,0.8209144122765385,0.7594912314511467,0.8777054694401518,0.7545011362353882,0.7366859995013098,0.7366859995013098,0.0,1e-12,True
development_candidates,254,bellevue_ne8th,optics,,16.0,9,1,19.68043031165955,0.2540870592869805,0.8864636327081589,0.1320702941959342,0.8888888888888888,0.8031956968834045,0.7459129407130195,0.9432318163540794,0.8833373732417044,0.8623317968520057,0.8623317968520057,0.0,1e-12,True
development_selected,0,bellevue_116th_ne12th,kmeans,untargeted_selection,9.0,10,0,0.0,0.2760252365930599,0.8066763101492748,0.2688400643466629,1.0,1.0,0.7239747634069401,0.9033381550746373,0.7881213937825245,0.9415434312264102,0.9415434312264103,1.1102230246251565e-16,1e-12,True
development_selected,1,bellevue_116th_ne12th,kmeans,hg_expected_aware_selection,9.0,10,0,0.0,0.2760252365930599,0.8066763101492748,0.2688400643466629,1.0,1.0,0.7239747634069401,0.9033381550746373,0.7881213937825245,0.9415434312264102,0.9415434312264103,1.1102230246251565e-16,1e-12,True
development_selected,2,bellevue_116th_ne12th,hdbscan,untargeted_selection,1.0,10,6,0.6309148264984227,0.4174603174603175,0.7143497645807769,0.4201245070231327,0.4,0.9936908517350158,0.5825396825396825,0.8571748822903884,0.7041636103416042,0.6131259878641706,0.6131259878641706,0.0,1e-12,True
development_selected,3,bellevue_116th_ne12th,hdbscan,hg_expected_aware_selection,1.0,10,6,0.6309148264984227,0.4174603174603175,0.7143497645807769,0.4201245070231327,0.4,0.9936908517350158,0.5825396825396825,0.8571748822903884,0.7041636103416042,0.6131259878641706,0.6131259878641706,0.0,1e-12,True
development_selected,4,bellevue_116th_ne12th,optics,untargeted_selection,1.0,10,7,68.45425867507886,0.425,0.965340495392891,0.0491230956653976,0.30000000000000004,0.3154574132492114,0.575,0.9826702476964455,0.9531769952750476,0.4641762069469916,0.4641762069469916,0.0,1e-12,True
development_selected,5,bellevue_116th_ne12th,optics,hg_expected_aware_selection,4.0,10,5,16.876971608832807,0.3168880455407969,0.8491730113229672,0.2521775089306522,0.5,0.8312302839116719,0.683111954459203,0.9245865056614836,0.7986088177338296,0.6568767845677861,0.6568767845677861,0.0,1e-12,True
development_selected,6,bellevue_150th_newport,kmeans,untargeted_selection,6.0,12,5,0.0,0.3663334408255401,0.888957749100115,0.1530959894455355,0.5833333333333333,1.0,0.6336665591744599,0.9444788745500575,0.8672304900486633,0.7362042590439848,0.7362042590439848,0.0,1e-12,True
development_selected,7,bellevue_150th_newport,kmeans,hg_expected_aware_selection,11.0,12,0,0.0,0.3140922283134473,0.6799288266882095,0.4090524215814426,1.0,1.0,0.6859077716865527,0.8399644133441048,0.7096968038120649,0.9235568988842722,0.9235568988842722,0.0,1e-12,True
development_selected,8,bellevue_150th_newport,hdbscan,untargeted_selection,2.0,12,6,1.3544018058690743,0.3690748610657077,0.8945741739500087,0.1447992423360397,0.5,0.9864559819413092,0.6309251389342923,0.9472870869750043,0.873515602577997,0.6924639792369911,0.6924639792369911,0.0,1e-12,True
development_selected,9,bellevue_150th_newport,hdbscan,hg_expected_aware_selection,1.0,12,6,1.3221541438245727,0.369281045751634,0.8945074956513663,0.1447499642182522,0.5,0.9867784585617543,0.630718954248366,0.9472537478256832,0.8735532048545626,0.692508282405212,0.692508282405212,0.0,1e-12,True
development_selected,10,bellevue_150th_newport,optics,untargeted_selection,10.0,12,8,46.37213801999355,0.4353577871316897,0.9615318182716166,0.051056012190596,0.33333333333333337,0.5362786198000645,0.5646422128683103,0.9807659091358083,0.9514240805452548,0.523605610881617,0.523605610881617,0.0,1e-12,True
development_selected,11,bellevue_150th_newport,optics,hg_expected_aware_selection,8.0,12,5,7.99742018703644,0.3838065194532071,0.8914818869685179,0.1561371259099792,0.5833333333333333,0.9200257981296356,0.6161934805467929,0.945740943484259,0.8649493019376177,0.7183601988894607,0.7183601988894607,0.0,1e-12,True
development_selected,12,bellevue_150th_eastgate,kmeans,untargeted_selection,10.0,9,2,0.0,0.2295685466058018,0.819307164876336,0.2607672549274568,0.7777777777777778,1.0,0.7704314533941982,0.909653582438168,0.7931678080087342,0.836214173272999,0.836214173272999,0.0,1e-12,True
development_selected,13,bellevue_150th_eastgate,kmeans,hg_expected_aware_selection,8.0,9,0,0.0,0.2295685466058018,0.8136297958350629,0.2915470800371681,1.0,1.0,0.7704314533941982,0.9068148979175314,0.7742652323376568,0.9451511583649386,0.9451511583649386,0.0,1e-12,True
development_selected,14,bellevue_150th_eastgate,hdbscan,untargeted_selection,3.0,9,3,2.93034899131203,0.1641383495145631,0.7658705804084739,0.31307660480459,0.6666666666666667,0.9706965100868797,0.8358616504854369,0.8829352902042369,0.7615701904526875,0.7755093484649453,0.7755093484649453,0.0,1e-12,True
development_selected,15,bellevue_150th_eastgate,hdbscan,hg_expected_aware_selection,6.0,9,1,2.871447504049477,0.164038811400849,0.7348512715046156,0.3722523477838459,0.8888888888888888,0.9712855249595053,0.835961188599151,0.8674256357523078,0.7287289408649769,0.8819131259579891,0.8819131259579891,0.0,1e-12,True
development_selected,16,bellevue_150th_eastgate,optics,untargeted_selection,8.0,9,2,37.03431011633044,0.3592142188961646,0.8682007345024816,0.2013692159803137,0.7777777777777778,0.6296568988366956,0.6407857811038353,0.9341003672512408,0.8323835725922134,0.7555472407509569,0.7555472407509569,0.0,1e-12,True
development_selected,17,bellevue_150th_eastgate,optics,hg_expected_aware_selection,15.0,9,1,22.117508467088797,0.2785025524673851,0.8664390606879109,0.1547861333286758,0.8888888888888888,0.778824915329112,0.7214974475326149,0.9332195303439554,0.8659612123307161,0.8522772465309955,0.8522772465309955,0.0,1e-12,True
development_selected,18,bellevue_150th_se38th,kmeans,untargeted_selection,11.0,18,6,0.0,0.2764397905759162,0.828871462132217,0.3312712397899077,0.6666666666666667,1.0,0.7235602094240838,0.9144357310661084,0.7511617243063204,0.7722490998129847,0.7722490998129847,0.0,1e-12,True
development_selected,19,bellevue_150th_se38th,kmeans,hg_expected_aware_selection,17.0,18,0,0.0,0.2743455497382199,0.7259645307388554,0.4886428070166788,1.0,1.0,0.7256544502617801,0.8629822653694277,0.6717528175909804,0.9260389533222187,0.9260389533222187,0.0,1e-12,True
development_selected,20,bellevue_150th_se38th,hdbscan,untargeted_selection,4.0,18,15,13.647469458987784,0.3698464025869038,0.8446770227337581,0.175829034179734,0.16666666666666663,0.8635253054101222,0.6301535974130962,0.922338511366879,0.8504637757117527,0.4963339828645305,0.49633398286453057,5.551115123125783e-17,1e-12,True
development_selected,21,bellevue_150th_se38th,hdbscan,hg_expected_aware_selection,1.0,18,11,6.317626527050611,0.2928464977645305,0.7259351208326912,0.5811849180045778,0.38888888888888884,0.9368237347294939,0.7071535022354696,0.8629675604163456,0.6324370974028636,0.602065007395811,0.602065007395811,0.0,1e-12,True
development_selected,22,bellevue_150th_se38th,optics,untargeted_selection,10.0,18,15,33.22862129144852,0.3904861474124412,0.931674299852372,0.0974241415907273,0.16666666666666663,0.6677137870855148,0.6095138525875587,0.965837149926186,0.9112247144030292,0.4655336624421136,0.46553366244211364,5.551115123125783e-17,1e-12,True
development_selected,23,bellevue_150th_se38th,optics,hg_expected_aware_selection,4.0,18,6,23.909249563699827,0.3610091743119266,0.841277102458385,0.3085153259582977,0.6666666666666667,0.7609075043630017,0.6389908256880734,0.9206385512291926,0.7642249044868045,0.7179002623463407,0.7179002623463407,0.0,1e-12,True
development_selected,24,bellevue_ne8th,kmeans,untargeted_selection,9.0,9,1,0.0,0.2363550071191267,0.8359066000568947,0.2042397155352023,0.8888888888888888,1.0,0.7636449928808733,0.9179533000284473,0.8303994521186908,0.8956442189472456,0.8956442189472456,0.0,1e-12,True
development_selected,25,bellevue_ne8th,kmeans,hg_expected_aware_selection,8.0,9,0,0.0,0.2363550071191267,0.8305133250530503,0.2151128395716973,1.0,1.0,0.7636449928808733,0.9152566625265252,0.8229688366658029,0.95018704920732,0.9501870492073201,1.1102230246251565e-16,1e-12,True
development_selected,26,bellevue_ne8th,hdbscan,untargeted_selection,2.0,9,5,12.4031007751938,0.2467039913310457,0.7691477474295804,0.336643980433053,0.4444444444444444,0.875968992248062,0.7532960086689543,0.8845738737147901,0.748142373465831,0.6360172462567922,0.6360172462567922,0.0,1e-12,True
development_selected,27,bellevue_ne8th,hdbscan,hg_expected_aware_selection,3.0,9,0,5.189052365132099,0.2279325880193559,0.7619957418445035,0.380962710316216,1.0,0.948109476348679,0.7720674119806441,0.8809978709222517,0.7241325146071597,0.9273416750207416,0.9273416750207415,1.1102230246251565e-16,1e-12,True
development_selected,28,bellevue_ne8th,optics,untargeted_selection,8.0,9,1,65.78073089700996,0.356911696717522,0.9149904996995528,0.1811789316984527,0.8888888888888888,0.34219269102990035,0.643088303282478,0.9574952498497764,0.8466117818085952,0.7576025161445096,0.7576025161445096,0.0,1e-12,True
development_selected,29,bellevue_ne8th,optics,hg_expected_aware_selection,12.0,9,0,63.18620471444392,0.3287494628276751,0.9115030360723186,0.1698693076731495,1.0,0.36813795285556083,0.671250537172325,0.9557515180361593,0.8547963378823771,0.8218074298801984,0.8218074298801984,0.0,1e-12,True
frozen_protocol_selected,0,bellevue_116th_ne12th,kmeans,untargeted_selection,9.0,10,0,0.0,0.2760252365930599,0.8066763101492748,0.2688400643466629,1.0,1.0,0.7239747634069401,0.9033381550746373,0.7881213937825245,0.9415434312264102,0.9415434312264103,1.1102230246251565e-16,1e-12,True
frozen_protocol_selected,1,bellevue_116th_ne12th,kmeans,hg_expected_aware_selection,9.0,10,0,0.0,0.2760252365930599,0.8066763101492748,0.2688400643466629,1.0,1.0,0.7239747634069401,0.9033381550746373,0.7881213937825245,0.9415434312264102,0.9415434312264103,1.1102230246251565e-16,1e-12,True
frozen_protocol_selected,2,bellevue_116th_ne12th,hdbscan,untargeted_selection,1.0,10,6,0.6309148264984227,0.4174603174603175,0.7143497645807769,0.4201245070231327,0.4,0.9936908517350158,0.5825396825396825,0.8571748822903884,0.7041636103416042,0.6131259878641706,0.6131259878641706,0.0,1e-12,True
frozen_protocol_selected,3,bellevue_116th_ne12th,hdbscan,hg_expected_aware_selection,1.0,10,6,0.6309148264984227,0.4174603174603175,0.7143497645807769,0.4201245070231327,0.4,0.9936908517350158,0.5825396825396825,0.8571748822903884,0.7041636103416042,0.6131259878641706,0.6131259878641706,0.0,1e-12,True
frozen_protocol_selected,4,bellevue_116th_ne12th,optics,untargeted_selection,1.0,10,7,68.45425867507886,0.425,0.965340495392891,0.0491230956653976,0.30000000000000004,0.3154574132492114,0.575,0.9826702476964455,0.9531769952750476,0.4641762069469916,0.4641762069469916,0.0,1e-12,True
frozen_protocol_selected,5,bellevue_116th_ne12th,optics,hg_expected_aware_selection,4.0,10,5,16.876971608832807,0.3168880455407969,0.8491730113229672,0.2521775089306522,0.5,0.8312302839116719,0.683111954459203,0.9245865056614836,0.7986088177338296,0.6568767845677861,0.6568767845677861,0.0,1e-12,True
frozen_protocol_selected,6,bellevue_150th_newport,kmeans,untargeted_selection,6.0,12,5,0.0,0.3663334408255401,0.888957749100115,0.1530959894455355,0.5833333333333333,1.0,0.6336665591744599,0.9444788745500575,0.8672304900486633,0.7362042590439848,0.7362042590439848,0.0,1e-12,True
frozen_protocol_selected,7,bellevue_150th_newport,kmeans,hg_expected_aware_selection,11.0,12,0,0.0,0.3140922283134473,0.6799288266882095,0.4090524215814426,1.0,1.0,0.6859077716865527,0.8399644133441048,0.7096968038120649,0.9235568988842722,0.9235568988842722,0.0,1e-12,True
frozen_protocol_selected,8,bellevue_150th_newport,hdbscan,untargeted_selection,2.0,12,6,1.3544018058690743,0.3690748610657077,0.8945741739500087,0.1447992423360397,0.5,0.9864559819413092,0.6309251389342923,0.9472870869750043,0.873515602577997,0.6924639792369911,0.6924639792369911,0.0,1e-12,True
frozen_protocol_selected,9,bellevue_150th_newport,hdbscan,hg_expected_aware_selection,1.0,12,6,1.3221541438245727,0.369281045751634,0.8945074956513663,0.1447499642182522,0.5,0.9867784585617543,0.630718954248366,0.9472537478256832,0.8735532048545626,0.692508282405212,0.692508282405212,0.0,1e-12,True
frozen_protocol_selected,10,bellevue_150th_newport,optics,untargeted_selection,10.0,12,8,46.37213801999355,0.4353577871316897,0.9615318182716166,0.051056012190596,0.33333333333333337,0.5362786198000645,0.5646422128683103,0.9807659091358083,0.9514240805452548,0.523605610881617,0.523605610881617,0.0,1e-12,True
frozen_protocol_selected,11,bellevue_150th_newport,optics,hg_expected_aware_selection,8.0,12,5,7.99742018703644,0.3838065194532071,0.8914818869685179,0.1561371259099792,0.5833333333333333,0.9200257981296356,0.6161934805467929,0.945740943484259,0.8649493019376177,0.7183601988894607,0.7183601988894607,0.0,1e-12,True
frozen_protocol_selected,12,bellevue_150th_eastgate,kmeans,untargeted_selection,10.0,9,2,0.0,0.2295685466058018,0.819307164876336,0.2607672549274568,0.7777777777777778,1.0,0.7704314533941982,0.909653582438168,0.7931678080087342,0.836214173272999,0.836214173272999,0.0,1e-12,True
frozen_protocol_selected,13,bellevue_150th_eastgate,kmeans,hg_expected_aware_selection,8.0,9,0,0.0,0.2295685466058018,0.8136297958350629,0.2915470800371681,1.0,1.0,0.7704314533941982,0.9068148979175314,0.7742652323376568,0.9451511583649386,0.9451511583649386,0.0,1e-12,True
frozen_protocol_selected,14,bellevue_150th_eastgate,hdbscan,untargeted_selection,3.0,9,3,2.93034899131203,0.1641383495145631,0.7658705804084739,0.31307660480459,0.6666666666666667,0.9706965100868797,0.8358616504854369,0.8829352902042369,0.7615701904526875,0.7755093484649453,0.7755093484649453,0.0,1e-12,True
frozen_protocol_selected,15,bellevue_150th_eastgate,hdbscan,hg_expected_aware_selection,6.0,9,1,2.871447504049477,0.164038811400849,0.7348512715046156,0.3722523477838459,0.8888888888888888,0.9712855249595053,0.835961188599151,0.8674256357523078,0.7287289408649769,0.8819131259579891,0.8819131259579891,0.0,1e-12,True
frozen_protocol_selected,16,bellevue_150th_eastgate,optics,untargeted_selection,8.0,9,2,37.03431011633044,0.3592142188961646,0.8682007345024816,0.2013692159803137,0.7777777777777778,0.6296568988366956,0.6407857811038353,0.9341003672512408,0.8323835725922134,0.7555472407509569,0.7555472407509569,0.0,1e-12,True
frozen_protocol_selected,17,bellevue_150th_eastgate,optics,hg_expected_aware_selection,15.0,9,1,22.117508467088797,0.2785025524673851,0.8664390606879109,0.1547861333286758,0.8888888888888888,0.778824915329112,0.7214974475326149,0.9332195303439554,0.8659612123307161,0.8522772465309955,0.8522772465309955,0.0,1e-12,True
frozen_protocol_selected,18,bellevue_150th_se38th,kmeans,untargeted_selection,11.0,18,6,0.0,0.2764397905759162,0.828871462132217,0.3312712397899077,0.6666666666666667,1.0,0.7235602094240838,0.9144357310661084,0.7511617243063204,0.7722490998129847,0.7722490998129847,0.0,1e-12,True
frozen_protocol_selected,19,bellevue_150th_se38th,kmeans,hg_expected_aware_selection,17.0,18,0,0.0,0.2743455497382199,0.7259645307388554,0.4886428070166788,1.0,1.0,0.7256544502617801,0.8629822653694277,0.6717528175909804,0.9260389533222187,0.9260389533222187,0.0,1e-12,True
frozen_protocol_selected,20,bellevue_150th_se38th,hdbscan,untargeted_selection,4.0,18,15,13.647469458987784,0.3698464025869038,0.8446770227337581,0.175829034179734,0.16666666666666663,0.8635253054101222,0.6301535974130962,0.922338511366879,0.8504637757117527,0.4963339828645305,0.49633398286453057,5.551115123125783e-17,1e-12,True
frozen_protocol_selected,21,bellevue_150th_se38th,hdbscan,hg_expected_aware_selection,1.0,18,11,6.317626527050611,0.2928464977645305,0.7259351208326912,0.5811849180045778,0.38888888888888884,0.9368237347294939,0.7071535022354696,0.8629675604163456,0.6324370974028636,0.602065007395811,0.602065007395811,0.0,1e-12,True
frozen_protocol_selected,22,bellevue_150th_se38th,optics,untargeted_selection,10.0,18,15,33.22862129144852,0.3904861474124412,0.931674299852372,0.0974241415907273,0.16666666666666663,0.6677137870855148,0.6095138525875587,0.965837149926186,0.9112247144030292,0.4655336624421136,0.46553366244211364,5.551115123125783e-17,1e-12,True
frozen_protocol_selected,23,bellevue_150th_se38th,optics,hg_expected_aware_selection,4.0,18,6,23.909249563699827,0.3610091743119266,0.841277102458385,0.3085153259582977,0.6666666666666667,0.7609075043630017,0.6389908256880734,0.9206385512291926,0.7642249044868045,0.7179002623463407,0.7179002623463407,0.0,1e-12,True
frozen_protocol_selected,24,bellevue_ne8th,kmeans,untargeted_selection,9.0,9,1,0.0,0.2363550071191267,0.8359066000568947,0.2042397155352023,0.8888888888888888,1.0,0.7636449928808733,0.9179533000284473,0.8303994521186908,0.8956442189472456,0.8956442189472456,0.0,1e-12,True
frozen_protocol_selected,25,bellevue_ne8th,kmeans,hg_expected_aware_selection,8.0,9,0,0.0,0.2363550071191267,0.8305133250530503,0.2151128395716973,1.0,1.0,0.7636449928808733,0.9152566625265252,0.8229688366658029,0.95018704920732,0.9501870492073201,1.1102230246251565e-16,1e-12,True
frozen_protocol_selected,26,bellevue_ne8th,hdbscan,untargeted_selection,2.0,9,5,12.4031007751938,0.2467039913310457,0.7691477474295804,0.336643980433053,0.4444444444444444,0.875968992248062,0.7532960086689543,0.8845738737147901,0.748142373465831,0.6360172462567922,0.6360172462567922,0.0,1e-12,True
frozen_protocol_selected,27,bellevue_ne8th,hdbscan,hg_expected_aware_selection,3.0,9,0,5.189052365132099,0.2279325880193559,0.7619957418445035,0.380962710316216,1.0,0.948109476348679,0.7720674119806441,0.8809978709222517,0.7241325146071597,0.9273416750207416,0.9273416750207415,1.1102230246251565e-16,1e-12,True
frozen_protocol_selected,28,bellevue_ne8th,optics,untargeted_selection,8.0,9,1,65.78073089700996,0.356911696717522,0.9149904996995528,0.1811789316984527,0.8888888888888888,0.34219269102990035,0.643088303282478,0.9574952498497764,0.8466117818085952,0.7576025161445096,0.7576025161445096,0.0,1e-12,True
frozen_protocol_selected,29,bellevue_ne8th,optics,hg_expected_aware_selection,12.0,9,0,63.18620471444392,0.3287494628276751,0.9115030360723186,0.1698693076731495,1.0,0.36813795285556083,0.671250537172325,0.9557515180361593,0.8547963378823771,0.8218074298801984,0.8218074298801984,0.0,1e-12,True
