scene_id,point_id,source_x_px,source_y_px,destination_x,destination_y,source_image_width,source_image_height,destination_image_width,destination_image_height,source_normalized_x,source_normalized_y,destination_normalized_x,destination_normalized_y,is_inlier_if_applicable,point_provenance,calibration_version,source_config_path,source_checksum,camera_image_checksum,topview_image_checksum
bellevue_150th_newport,15,899.2096987526882,116.21445966451614,1111.9764305011613,391.2784561286881,1280,720,1915,985,0.7025075771505376,0.16140897175627242,0.580666543342643,0.3972370112981605,True,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_newport.json,243f3e4e2f2934655415ca97509041c6d8e5714bfde91b9a8d747f45f2be15d8,d362b09147e09c811558f38d76ea9af7ccd006c913d15f6a3db9c361c16c0431,a676d8bdb957ef34c348ad5e03e9f468baae2afd17345ff4d3f57ae8e063423d
bellevue_150th_newport,16,809.225320599398,115.36652318554836,1063.8577936089464,390.8461751480429,1280,720,1915,985,0.6322072817182797,0.1602312822021505,0.5555393178114603,0.3967981473584192,False,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_newport.json,243f3e4e2f2934655415ca97509041c6d8e5714bfde91b9a8d747f45f2be15d8,d362b09147e09c811558f38d76ea9af7ccd006c913d15f6a3db9c361c16c0431,a676d8bdb957ef34c348ad5e03e9f468baae2afd17345ff4d3f57ae8e063423d
bellevue_150th_newport,17,942.1412841290324,142.72211564731174,1110.28050204683,424.6226406325677,1280,720,1915,985,0.7360478782258066,0.1982251606212663,0.5797809410166214,0.43108897526149004,True,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_newport.json,243f3e4e2f2934655415ca97509041c6d8e5714bfde91b9a8d747f45f2be15d8,d362b09147e09c811558f38d76ea9af7ccd006c913d15f6a3db9c361c16c0431,a676d8bdb957ef34c348ad5e03e9f468baae2afd17345ff4d3f57ae8e063423d
bellevue_150th_newport,18,823.9793564215056,126.78227179354838,1061.0446585891784,410.7984027243355,1280,720,1915,985,0.6437338722043012,0.1760864886021505,0.5540703178011376,0.4170542159637924,False,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_newport.json,243f3e4e2f2934655415ca97509041c6d8e5714bfde91b9a8d747f45f2be15d8,d362b09147e09c811558f38d76ea9af7ccd006c913d15f6a3db9c361c16c0431,a676d8bdb957ef34c348ad5e03e9f468baae2afd17345ff4d3f57ae8e063423d
bellevue_150th_newport,19,197.9341333333332,356.04570666666643,867.9361081930324,503.1335923571613,1280,720,1915,985,0.15463604166666656,0.49450792592592563,0.4532303437039334,0.5107955252356968,True,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_newport.json,243f3e4e2f2934655415ca97509041c6d8e5714bfde91b9a8d747f45f2be15d8,d362b09147e09c811558f38d76ea9af7ccd006c913d15f6a3db9c361c16c0431,a676d8bdb957ef34c348ad5e03e9f468baae2afd17345ff4d3f57ae8e063423d
bellevue_150th_newport,20,221.38868817204295,302.7439741935484,863.8375626281293,482.0575954305375,1280,720,1915,985,0.17295991263440855,0.42047774193548393,0.45109011103296565,0.48939857404115483,False,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_newport.json,243f3e4e2f2934655415ca97509041c6d8e5714bfde91b9a8d747f45f2be15d8,d362b09147e09c811558f38d76ea9af7ccd006c913d15f6a3db9c361c16c0431,a676d8bdb957ef34c348ad5e03e9f468baae2afd17345ff4d3f57ae8e063423d
bellevue_150th_eastgate,1,821.5903225806453,510.8978494623657,1089.019741676731,435.3530908204043,1280,720,1915,985,0.6418674395161291,0.7095803464755079,0.5686787162802772,0.44198283332020744,True,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_eastgate.json,1d02ba21db24e66674cf061f689a7b7143cc6cd0bcaadb0c04028d8ef8ddb6a2,2372972099490fc00db8f002c577be377c6e44b6a3f675d344f3088b5228f086,6afeedfbcf6850e0bae5ee21707140d03bdc7e2d24d283a4edd603855c64a8db
bellevue_150th_eastgate,2,860.5340886021505,260.538735139785,1031.5199348741507,348.7439130326708,1280,720,1915,985,0.6722922567204301,0.3618593543608125,0.538652707506084,0.3540547340433206,True,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_eastgate.json,1d02ba21db24e66674cf061f689a7b7143cc6cd0bcaadb0c04028d8ef8ddb6a2,2372972099490fc00db8f002c577be377c6e44b6a3f675d344f3088b5228f086,6afeedfbcf6850e0bae5ee21707140d03bdc7e2d24d283a4edd603855c64a8db
bellevue_150th_eastgate,3,813.309051485041,209.76906130498065,992.2076055100558,330.6683902797075,1280,720,1915,985,0.6353976964726883,0.2913459184791398,0.5181240759843634,0.33570394952254573,True,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_eastgate.json,1d02ba21db24e66674cf061f689a7b7143cc6cd0bcaadb0c04028d8ef8ddb6a2,2372972099490fc00db8f002c577be377c6e44b6a3f675d344f3088b5228f086,6afeedfbcf6850e0bae5ee21707140d03bdc7e2d24d283a4edd603855c64a8db
bellevue_150th_eastgate,4,809.4736847745377,194.5469802666667,981.510661592086,319.3963102885164,1280,720,1915,985,0.6324013162301075,0.2702041392592593,0.5125382044867289,0.32426021349087963,True,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_eastgate.json,1d02ba21db24e66674cf061f689a7b7143cc6cd0bcaadb0c04028d8ef8ddb6a2,2372972099490fc00db8f002c577be377c6e44b6a3f675d344f3088b5228f086,6afeedfbcf6850e0bae5ee21707140d03bdc7e2d24d283a4edd603855c64a8db
bellevue_150th_eastgate,5,561.5940060077423,142.06112377944078,839.511520380587,373.6704490543346,1280,720,1915,985,0.4387453171935487,0.1973071163603344,0.4383872169089227,0.379360861984096,True,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_eastgate.json,1d02ba21db24e66674cf061f689a7b7143cc6cd0bcaadb0c04028d8ef8ddb6a2,2372972099490fc00db8f002c577be377c6e44b6a3f675d344f3088b5228f086,6afeedfbcf6850e0bae5ee21707140d03bdc7e2d24d283a4edd603855c64a8db
bellevue_150th_eastgate,6,574.39690579957,133.90588700903217,827.4905613413849,357.6731808707441,1280,720,1915,985,0.4487475826559141,0.18598039862365578,0.4321099537030731,0.3631199805794356,True,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_eastgate.json,1d02ba21db24e66674cf061f689a7b7143cc6cd0bcaadb0c04028d8ef8ddb6a2,2372972099490fc00db8f002c577be377c6e44b6a3f675d344f3088b5228f086,6afeedfbcf6850e0bae5ee21707140d03bdc7e2d24d283a4edd603855c64a8db
bellevue_150th_eastgate,7,602.2702217386666,117.90785987165596,798.0136821489803,324.12169818255103,1280,720,1915,985,0.47052361073333326,0.16376091648841104,0.4167173274929401,0.3290575616066508,False,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_eastgate.json,1d02ba21db24e66674cf061f689a7b7143cc6cd0bcaadb0c04028d8ef8ddb6a2,2372972099490fc00db8f002c577be377c6e44b6a3f675d344f3088b5228f086,6afeedfbcf6850e0bae5ee21707140d03bdc7e2d24d283a4edd603855c64a8db
bellevue_150th_eastgate,8,503.9627504447312,149.43945170580642,821.9766008114873,404.63420749755727,1280,720,1915,985,0.39372089878494626,0.20755479403584226,0.42923060094594634,0.410796149743713,True,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_eastgate.json,1d02ba21db24e66674cf061f689a7b7143cc6cd0bcaadb0c04028d8ef8ddb6a2,2372972099490fc00db8f002c577be377c6e44b6a3f675d344f3088b5228f086,6afeedfbcf6850e0bae5ee21707140d03bdc7e2d24d283a4edd603855c64a8db
bellevue_150th_eastgate,9,411.7878166225205,194.01808212617615,842.4096466539355,467.709757691871,1280,720,1915,985,0.32170923173634414,0.269469558508578,0.43990059877490106,0.47483224131154417,True,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_eastgate.json,1d02ba21db24e66674cf061f689a7b7143cc6cd0bcaadb0c04028d8ef8ddb6a2,2372972099490fc00db8f002c577be377c6e44b6a3f675d344f3088b5228f086,6afeedfbcf6850e0bae5ee21707140d03bdc7e2d24d283a4edd603855c64a8db
bellevue_150th_eastgate,10,322.26006484782806,245.56657692352687,855.4214947994392,508.3508066838614,1280,720,1915,985,0.2517656756623657,0.3410646901715651,0.44669529754539905,0.5160921895267628,True,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_eastgate.json,1d02ba21db24e66674cf061f689a7b7143cc6cd0bcaadb0c04028d8ef8ddb6a2,2372972099490fc00db8f002c577be377c6e44b6a3f675d344f3088b5228f086,6afeedfbcf6850e0bae5ee21707140d03bdc7e2d24d283a4edd603855c64a8db
bellevue_150th_eastgate,11,234.16666666666669,521.4956989247313,1036.1953623359864,540.6607929708457,1280,720,1915,985,0.18294270833333334,0.7242995818399046,0.5410941839874602,0.5488942060617723,False,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_eastgate.json,1d02ba21db24e66674cf061f689a7b7143cc6cd0bcaadb0c04028d8ef8ddb6a2,2372972099490fc00db8f002c577be377c6e44b6a3f675d344f3088b5228f086,6afeedfbcf6850e0bae5ee21707140d03bdc7e2d24d283a4edd603855c64a8db
bellevue_150th_eastgate,12,1029.7805333333336,370.6740236524731,1098.414887639998,348.63144682335235,1280,720,1915,985,0.8045160416666668,0.5148250328506572,0.5735847977232366,0.3539405551506115,True,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_eastgate.json,1d02ba21db24e66674cf061f689a7b7143cc6cd0bcaadb0c04028d8ef8ddb6a2,2372972099490fc00db8f002c577be377c6e44b6a3f675d344f3088b5228f086,6afeedfbcf6850e0bae5ee21707140d03bdc7e2d24d283a4edd603855c64a8db
bellevue_150th_eastgate,13,1046.5255715096778,663.15835175914,1140.8385564804128,423.42853211311245,1280,720,1915,985,0.8175981027419358,0.9210532663321389,0.5957381495981268,0.42987668234833754,True,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_eastgate.json,1d02ba21db24e66674cf061f689a7b7143cc6cd0bcaadb0c04028d8ef8ddb6a2,2372972099490fc00db8f002c577be377c6e44b6a3f675d344f3088b5228f086,6afeedfbcf6850e0bae5ee21707140d03bdc7e2d24d283a4edd603855c64a8db
bellevue_150th_se38th,1,157.39850976344087,662.3727301505376,1072.0535162838714,493.78029601720414,1280,720,1915,985,0.12296758575268818,0.9199621252090799,0.5598190685555464,0.5012997929108671,True,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_se38th.json,eedb8868328ae57489470c9ddf676f2f1312857c30c2e9e9528111a448e70817,174bdfb8f823cc8deb1ed3b4e5d4180d2ad6b2bf818c53f7dea6a38b557ee594,e6b5bd3727ff76867dbf6556198ac000e99ae961c22aede8e51c131d4467e25f
bellevue_150th_se38th,2,133.5205254193549,510.5358269247312,1041.21750083083,547.0718605199138,1280,720,1915,985,0.10431291048387101,0.7090775373954601,0.5437167106166214,0.5554029040811308,False,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_se38th.json,eedb8868328ae57489470c9ddf676f2f1312857c30c2e9e9528111a448e70817,174bdfb8f823cc8deb1ed3b4e5d4180d2ad6b2bf818c53f7dea6a38b557ee594,e6b5bd3727ff76867dbf6556198ac000e99ae961c22aede8e51c131d4467e25f
bellevue_150th_se38th,3,149.09318709677422,452.27175741935474,1020.4997108859872,551.039328981884,1280,720,1915,985,0.11647905241935486,0.6281552186379927,0.5328980213503849,0.5594307908445523,True,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_se38th.json,eedb8868328ae57489470c9ddf676f2f1312857c30c2e9e9528111a448e70817,174bdfb8f823cc8deb1ed3b4e5d4180d2ad6b2bf818c53f7dea6a38b557ee594,e6b5bd3727ff76867dbf6556198ac000e99ae961c22aede8e51c131d4467e25f
bellevue_150th_se38th,4,602.0634408602152,680.4634408602152,1026.1296780731182,397.5676254279567,1280,720,1915,985,0.47036206317204315,0.9450881123058544,0.5358379519964064,0.40362195474919466,False,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_se38th.json,eedb8868328ae57489470c9ddf676f2f1312857c30c2e9e9528111a448e70817,174bdfb8f823cc8deb1ed3b4e5d4180d2ad6b2bf818c53f7dea6a38b557ee594,e6b5bd3727ff76867dbf6556198ac000e99ae961c22aede8e51c131d4467e25f
bellevue_150th_se38th,5,717.125806451613,648.6698924731184,1021.2721607575396,384.2060551569893,1280,720,1915,985,0.5602545362903226,0.9009304062126644,0.5333013894295247,0.3900569087888216,True,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_se38th.json,eedb8868328ae57489470c9ddf676f2f1312857c30c2e9e9528111a448e70817,174bdfb8f823cc8deb1ed3b4e5d4180d2ad6b2bf818c53f7dea6a38b557ee594,e6b5bd3727ff76867dbf6556198ac000e99ae961c22aede8e51c131d4467e25f
bellevue_150th_se38th,6,869.7639070967742,245.677885591398,847.2617249412128,338.6566818678367,1280,720,1915,985,0.6795030524193548,0.3412192855436083,0.4424343211181268,0.343813890221154,True,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_se38th.json,eedb8868328ae57489470c9ddf676f2f1312857c30c2e9e9528111a448e70817,174bdfb8f823cc8deb1ed3b4e5d4180d2ad6b2bf818c53f7dea6a38b557ee594,e6b5bd3727ff76867dbf6556198ac000e99ae961c22aede8e51c131d4467e25f
bellevue_150th_se38th,7,909.683038623656,263.93089479569903,841.8520070881722,316.9252460799998,1280,720,1915,985,0.7106898739247313,0.36657068721624864,0.43960940317920216,0.32175151886294395,False,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_se38th.json,eedb8868328ae57489470c9ddf676f2f1312857c30c2e9e9528111a448e70817,174bdfb8f823cc8deb1ed3b4e5d4180d2ad6b2bf818c53f7dea6a38b557ee594,e6b5bd3727ff76867dbf6556198ac000e99ae961c22aede8e51c131d4467e25f
bellevue_150th_se38th,8,845.788301419355,222.26862898924725,826.490579172473,337.58992953806444,1280,720,1915,985,0.6607721104838711,0.3087064291517323,0.43158776980285796,0.3427308929320451,True,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_se38th.json,eedb8868328ae57489470c9ddf676f2f1312857c30c2e9e9528111a448e70817,174bdfb8f823cc8deb1ed3b4e5d4180d2ad6b2bf818c53f7dea6a38b557ee594,e6b5bd3727ff76867dbf6556198ac000e99ae961c22aede8e51c131d4467e25f
bellevue_150th_se38th,9,1072.910752688172,447.3107526881721,947.3686922460216,267.7228277126882,1280,720,1915,985,0.8382115255376343,0.6212649342891279,0.4947094998673742,0.2717998250890235,False,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_se38th.json,eedb8868328ae57489470c9ddf676f2f1312857c30c2e9e9528111a448e70817,174bdfb8f823cc8deb1ed3b4e5d4180d2ad6b2bf818c53f7dea6a38b557ee594,e6b5bd3727ff76867dbf6556198ac000e99ae961c22aede8e51c131d4467e25f
bellevue_150th_se38th,10,1027.6844313187098,299.60513099698926,858.3004926527315,252.02648786030107,1280,720,1915,985,0.802878461967742,0.41611823749581844,0.4481986906802775,0.2558644546805087,False,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_se38th.json,eedb8868328ae57489470c9ddf676f2f1312857c30c2e9e9528111a448e70817,174bdfb8f823cc8deb1ed3b4e5d4180d2ad6b2bf818c53f7dea6a38b557ee594,e6b5bd3727ff76867dbf6556198ac000e99ae961c22aede8e51c131d4467e25f
bellevue_150th_se38th,11,922.5777751397848,434.43248825806455,952.2601240485162,331.6264177094191,1280,720,1915,985,0.7207638868279569,0.6033784559139785,0.49726377234909463,0.33667656620245595,True,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_se38th.json,eedb8868328ae57489470c9ddf676f2f1312857c30c2e9e9528111a448e70817,174bdfb8f823cc8deb1ed3b4e5d4180d2ad6b2bf818c53f7dea6a38b557ee594,e6b5bd3727ff76867dbf6556198ac000e99ae961c22aede8e51c131d4467e25f
bellevue_150th_se38th,12,914.2345860541938,378.91940730494616,928.7053914480862,330.94103056103256,1280,720,1915,985,0.7142457703548388,0.526276954590203,0.48496365088672905,0.33598074168632747,True,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_se38th.json,eedb8868328ae57489470c9ddf676f2f1312857c30c2e9e9528111a448e70817,174bdfb8f823cc8deb1ed3b4e5d4180d2ad6b2bf818c53f7dea6a38b557ee594,e6b5bd3727ff76867dbf6556198ac000e99ae961c22aede8e51c131d4467e25f
bellevue_150th_se38th,13,961.4552894623656,448.8465324731183,954.618538442818,321.0627283612355,1280,720,1915,985,0.7511369448924732,0.6233979617682199,0.49849532033567523,0.3259520084885639,True,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_se38th.json,eedb8868328ae57489470c9ddf676f2f1312857c30c2e9e9528111a448e70817,174bdfb8f823cc8deb1ed3b4e5d4180d2ad6b2bf818c53f7dea6a38b557ee594,e6b5bd3727ff76867dbf6556198ac000e99ae961c22aede8e51c131d4467e25f
bellevue_150th_se38th,14,450.0181686530754,184.32860503260204,836.5044797109675,537.6735733264516,1280,720,1915,985,0.35157669426021515,0.2560119514341695,0.43681696068457837,0.545861495762895,True,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_se38th.json,eedb8868328ae57489470c9ddf676f2f1312857c30c2e9e9528111a448e70817,174bdfb8f823cc8deb1ed3b4e5d4180d2ad6b2bf818c53f7dea6a38b557ee594,e6b5bd3727ff76867dbf6556198ac000e99ae961c22aede8e51c131d4467e25f
bellevue_150th_se38th,15,477.9827011908819,171.8142031690323,817.2945287357938,530.8517515197933,1280,720,1915,985,0.3734239853053765,0.2386308377347671,0.42678565469232055,0.5389357883449678,True,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_se38th.json,eedb8868328ae57489470c9ddf676f2f1312857c30c2e9e9528111a448e70817,174bdfb8f823cc8deb1ed3b4e5d4180d2ad6b2bf818c53f7dea6a38b557ee594,e6b5bd3727ff76867dbf6556198ac000e99ae961c22aede8e51c131d4467e25f
bellevue_150th_se38th,16,393.0884805505376,202.02317563870972,861.8201412129036,562.0122682150538,1280,720,1915,985,0.3071003754301075,0.2805877439426524,0.45003662726522387,0.5705708306751816,True,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_se38th.json,eedb8868328ae57489470c9ddf676f2f1312857c30c2e9e9528111a448e70817,174bdfb8f823cc8deb1ed3b4e5d4180d2ad6b2bf818c53f7dea6a38b557ee594,e6b5bd3727ff76867dbf6556198ac000e99ae961c22aede8e51c131d4467e25f
bellevue_150th_se38th,17,358.8212705582796,204.89298122322575,871.4699225806454,581.3547401290323,1280,720,1915,985,0.2803291176236559,0.284573585032258,0.4550756775878044,0.5902078579990175,True,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_se38th.json,eedb8868328ae57489470c9ddf676f2f1312857c30c2e9e9528111a448e70817,174bdfb8f823cc8deb1ed3b4e5d4180d2ad6b2bf818c53f7dea6a38b557ee594,e6b5bd3727ff76867dbf6556198ac000e99ae961c22aede8e51c131d4467e25f
bellevue_150th_se38th,18,566.4329118857634,130.08809078200434,743.3328231913979,508.4209026168565,1280,720,1915,985,0.4425257124107526,0.18067790386389493,0.3881633541469441,0.5161633529105142,True,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_se38th.json,eedb8868328ae57489470c9ddf676f2f1312857c30c2e9e9528111a448e70817,174bdfb8f823cc8deb1ed3b4e5d4180d2ad6b2bf818c53f7dea6a38b557ee594,e6b5bd3727ff76867dbf6556198ac000e99ae961c22aede8e51c131d4467e25f
bellevue_150th_se38th,19,706.3370745806453,149.58070468817215,762.4908793422176,419.228336220325,1280,720,1915,985,0.5518258395161292,0.20775097873357243,0.39816756101421286,0.4256125240815482,True,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_se38th.json,eedb8868328ae57489470c9ddf676f2f1312857c30c2e9e9528111a448e70817,174bdfb8f823cc8deb1ed3b4e5d4180d2ad6b2bf818c53f7dea6a38b557ee594,e6b5bd3727ff76867dbf6556198ac000e99ae961c22aede8e51c131d4467e25f
bellevue_150th_se38th,20,217.2826040843008,260.6299662726884,930.2041229098284,628.642008579898,1280,720,1915,985,0.16975203444086,0.3619860642676228,0.4857462782818947,0.6382152371369523,False,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_se38th.json,eedb8868328ae57489470c9ddf676f2f1312857c30c2e9e9528111a448e70817,174bdfb8f823cc8deb1ed3b4e5d4180d2ad6b2bf818c53f7dea6a38b557ee594,e6b5bd3727ff76867dbf6556198ac000e99ae961c22aede8e51c131d4467e25f
bellevue_150th_se38th,21,189.08747396954843,273.9565163921892,943.9114881376348,643.9472297394925,1280,720,1915,985,0.14772458903870972,0.3804951616558183,0.4929041713512453,0.6537535327304492,False,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_se38th.json,eedb8868328ae57489470c9ddf676f2f1312857c30c2e9e9528111a448e70817,174bdfb8f823cc8deb1ed3b4e5d4180d2ad6b2bf818c53f7dea6a38b557ee594,e6b5bd3727ff76867dbf6556198ac000e99ae961c22aede8e51c131d4467e25f
bellevue_150th_se38th,22,1086.47673639914,424.7162442184946,935.0650693413984,255.58249580279704,1280,720,1915,985,0.8488099503118282,0.589883672525687,0.4882846315098686,0.25947461502822033,False,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_se38th.json,eedb8868328ae57489470c9ddf676f2f1312857c30c2e9e9528111a448e70817,174bdfb8f823cc8deb1ed3b4e5d4180d2ad6b2bf818c53f7dea6a38b557ee594,e6b5bd3727ff76867dbf6556198ac000e99ae961c22aede8e51c131d4467e25f
bellevue_150th_se38th,23,593.6093113063228,127.3537795385806,734.3972595331031,492.7940188079622,1280,720,1915,985,0.46375727445806464,0.1768802493591397,0.3834972634637614,0.5002984962517383,True,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_se38th.json,eedb8868328ae57489470c9ddf676f2f1312857c30c2e9e9528111a448e70817,174bdfb8f823cc8deb1ed3b4e5d4180d2ad6b2bf818c53f7dea6a38b557ee594,e6b5bd3727ff76867dbf6556198ac000e99ae961c22aede8e51c131d4467e25f
bellevue_150th_se38th,24,695.1640175489377,139.79726259926713,748.0878697704438,427.5415489575747,1280,720,1915,985,0.5430968887101076,0.19416286472120434,0.39064640719083227,0.4340523339670809,True,manual_existing_calibration_point_feature_not_documented,frozen-hg-msa-tc-five-scene-v1,research_experiments/fov2026_trajectory_clustering/configs/hg_msa_tc_five_scene/homography_bellevue_150th_se38th.json,eedb8868328ae57489470c9ddf676f2f1312857c30c2e9e9528111a448e70817,174bdfb8f823cc8deb1ed3b4e5d4180d2ad6b2bf818c53f7dea6a38b557ee594,e6b5bd3727ff76867dbf6556198ac000e99ae961c22aede8e51c131d4467e25f
