scene_id,omitted_point_id,omitted_point_was_frozen_inlier,remaining_point_count,frozen_target,status,estimation_method,remaining_inlier_count,matrix_frobenius_difference,resulting_entry_regions,resulting_exit_regions,resulting_support_threshold,resulting_target,target_difference_from_frozen,endpoint_displacement_median_px,endpoint_displacement_p95_px,angular_feature_displacement_median_rad,angular_feature_displacement_p95_rad,normalized_radial_feature_displacement_median,normalized_radial_feature_displacement_p95,entry_region_assignment_change_fraction,exit_region_assignment_change_fraction,od_pair_assignment_change_fraction
bellevue_ne8th,4,True,17,9,ok,ransac_10px,11,771.304779183172,4,4,0.001,10,1,9.6346422458072,171.55273673222518,0.006808301297179161,0.1111700746029131,0.0007323854156655318,0.026729024674490606,0.0005380200860832137,0.0001793400286944046,0.0007173601147776184
bellevue_ne8th,5,False,17,9,ok,ransac_10px,11,771.304779183172,4,4,0.001,10,1,9.6346422458072,171.55273673222518,0.006808301297179161,0.1111700746029131,0.0007323854156655318,0.026729024674490606,0.0005380200860832137,0.0001793400286944046,0.0007173601147776184
bellevue_ne8th,6,True,17,9,ok,ransac_10px,11,2392.7337620548915,4,4,0.005,9,0,25.814802655143602,397.6159405012786,0.0513355770141104,0.41491028356218435,0.004991086719397197,0.07133137461727271,0.0005380200860832137,0.0003586800573888092,0.000896700143472023
bellevue_ne8th,7,True,17,9,ok,ransac_10px,10,8266.534933030971,4,4,0.005,9,0,33.64681551693245,131.04958114691124,0.008998318373518055,0.18578205058079153,0.007173490601586587,0.044654766447740975,0.0001793400286944046,0.0,0.0001793400286944046
bellevue_ne8th,8,True,17,9,ok,ransac_10px,11,8828.509522282719,4,4,0.005,9,0,32.83235031707153,124.10534324635896,0.008015956478616304,0.19165857276441045,0.007137483206859349,0.041893586132033395,0.0001793400286944046,0.0,0.0001793400286944046
bellevue_ne8th,9,True,17,9,ok,ransac_10px,13,1005.7393630925862,4,4,0.005,9,0,13.07356282575697,65.6150260210237,0.006640022435210523,0.05744676978647558,0.003187481785819131,0.025743468102984352,0.0001793400286944046,0.0,0.0001793400286944046
bellevue_ne8th,10,True,17,9,ok,ransac_10px,12,168.60680502879688,4,4,0.005,9,0,2.7583978237279148,8.462042218545268,0.0009506010582466199,0.056820216400833096,0.00047043164886893807,0.0016319784576020288,0.0,0.0,0.0
bellevue_ne8th,11,True,17,9,ok,ransac_10px,12,12.754881908953559,4,4,0.005,9,0,1.8959594559913016,4.148520212971661,0.0011988525153645811,0.04467871562052454,0.0005081230420442978,0.0011445274473186966,0.0,0.0,0.0
bellevue_ne8th,14,True,17,9,ok,ransac_10px,14,9371.32587574535,4,4,0.005,9,0,18.433445832541032,68.62484422333337,0.0056193921533467805,0.15456775056588962,0.004584235507918904,0.026188608732440652,0.0001793400286944046,0.0,0.0001793400286944046
bellevue_ne8th,16,True,17,9,ok,ransac_10px,14,9371.32587574535,4,4,0.005,9,0,18.433445832541032,68.62484422333337,0.0056193921533467805,0.15456775056588962,0.004584235507918904,0.026188608732440652,0.0001793400286944046,0.0,0.0001793400286944046
bellevue_ne8th,17,True,17,9,ok,ransac_10px,13,8190.700644521941,4,4,0.005,9,0,20.231698913306154,74.57913626035048,0.0054301721638924105,0.18367700236963927,0.005478616584807229,0.02918216143417423,0.0001793400286944046,0.0,0.0001793400286944046
bellevue_ne8th,18,True,17,9,ok,ransac_10px,13,10063.59780117267,4,4,0.005,9,0,19.10887531344478,68.32663485195296,0.0045948734987174555,0.1725684960238081,0.00511139457699767,0.026742652203230844,0.0001793400286944046,0.0,0.0001793400286944046
bellevue_ne8th,19,True,17,9,ok,ransac_10px,13,170178.49138814412,4,4,0.005,9,0,13.657454962970782,51.58069287445913,0.005948974942444604,0.2337551204512225,0.008905627934076572,0.016937225048199812,0.0003586800573888092,0.0,0.0003586800573888092
bellevue_ne8th,20,False,17,9,ok,ransac_10px,14,170178.49138814412,4,4,0.005,9,0,13.657454962970782,51.58069287445913,0.005948974942444604,0.2337551204512225,0.008905627934076572,0.016937225048199812,0.0003586800573888092,0.0,0.0003586800573888092
bellevue_ne8th,22,False,17,9,ok,ransac_10px,14,170178.49138814412,4,4,0.005,9,0,13.657454962970782,51.58069287445913,0.005948974942444604,0.2337551204512225,0.008905627934076572,0.016937225048199812,0.0003586800573888092,0.0,0.0003586800573888092
