release,scene,class_id,class_name,count,count_basis,mean_confidence,median_confidence,p10,p25,p75,p90
new_yolo11x_bytetrack,bellevue_ne8th,2,2,23040,bounded_proxy_sample,0.6565897565755424,0.7608629167079926,,,,
new_yolo11x_bytetrack,bellevue_ne8th,3,3,102,bounded_proxy_sample,0.21927430977423987,0.21226951479911804,,,,
new_yolo11x_bytetrack,bellevue_ne8th,4,4,10,bounded_proxy_sample,0.16765558570623398,0.11796528473496437,,,,
new_yolo11x_bytetrack,bellevue_ne8th,5,5,416,bounded_proxy_sample,0.7749346863979903,0.8355335891246796,,,,
new_yolo11x_bytetrack,bellevue_ne8th,7,7,402,bounded_proxy_sample,0.3753747214836564,0.37656642496585846,,,,
new_yolo11x_bytetrack,bellevue_ne8th,9,9,70083,bounded_proxy_sample,0.3826540016213973,0.3756614923477173,,,,
new_yolo11x_bytetrack,bellevue_ne8th,0,0,2118,bounded_proxy_sample,0.25061006300904143,0.23042897880077362,,,,
new_yolo11x_bytetrack,bellevue_ne8th,2,2,16491,bounded_proxy_sample,0.5194398606416636,0.47353455424308777,,,,
new_yolo11x_bytetrack,bellevue_ne8th,3,3,2,bounded_proxy_sample,0.3746940642595291,0.3746940642595291,,,,
new_yolo11x_bytetrack,bellevue_ne8th,4,4,29,bounded_proxy_sample,0.2836110291296038,0.2980665862560272,,,,
new_yolo11x_bytetrack,bellevue_ne8th,5,5,2,bounded_proxy_sample,0.49843354523181915,0.49843354523181915,,,,
new_yolo11x_bytetrack,bellevue_ne8th,7,7,62,bounded_proxy_sample,0.46651327405725757,0.4626457840204239,,,,
new_yolo11x_bytetrack,bellevue_ne8th,9,9,81296,bounded_proxy_sample,0.3691246742882125,0.3519503027200699,,,,
new_yolo11x_bytetrack,bellevue_ne8th,0,0,2845,bounded_proxy_sample,0.22240849625980497,0.20838461816310883,,,,
new_yolo11x_bytetrack,bellevue_ne8th,2,2,10879,bounded_proxy_sample,0.5153118716892715,0.47812214493751526,,,,
new_yolo11x_bytetrack,bellevue_ne8th,3,3,59,bounded_proxy_sample,0.30587743841490506,0.3076445758342743,,,,
new_yolo11x_bytetrack,bellevue_ne8th,4,4,24,bounded_proxy_sample,0.360479819898804,0.3672349750995636,,,,
new_yolo11x_bytetrack,bellevue_ne8th,5,5,23,bounded_proxy_sample,0.37363023991170136,0.3719209134578705,,,,
new_yolo11x_bytetrack,bellevue_ne8th,7,7,936,bounded_proxy_sample,0.4619529475338566,0.4778929799795151,,,,
new_yolo11x_bytetrack,bellevue_ne8th,9,9,85233,bounded_proxy_sample,0.37130042325372287,0.35285088419914246,,,,
new_yolo11x_bytetrack,bellevue_ne8th,13,13,1,bounded_proxy_sample,0.10152383148670197,0.10152383148670197,,,,
new_yolo11x_bytetrack,bellevue_ne8th,0,0,1651,bounded_proxy_sample,0.33852688861229,0.3041801452636719,,,,
new_yolo11x_bytetrack,bellevue_ne8th,2,2,8080,bounded_proxy_sample,0.2882734597992558,0.2613307535648346,,,,
new_yolo11x_bytetrack,bellevue_ne8th,3,3,4,bounded_proxy_sample,0.3109992817044258,0.32909606397151947,,,,
new_yolo11x_bytetrack,bellevue_ne8th,4,4,3,bounded_proxy_sample,0.17319012433290482,0.1109815165400505,,,,
new_yolo11x_bytetrack,bellevue_ne8th,7,7,170,bounded_proxy_sample,0.32561735905268613,0.22294040769338608,,,,
new_yolo11x_bytetrack,bellevue_ne8th,9,9,90092,bounded_proxy_sample,0.3819765033052268,0.3631875365972519,,,,
new_yolo11x_bytetrack,bellevue_ne8th,0,0,2301,bounded_proxy_sample,0.20461566613801715,0.18416909873485565,,,,
new_yolo11x_bytetrack,bellevue_ne8th,1,1,2,bounded_proxy_sample,0.4526664465665817,0.4526664465665817,,,,
new_yolo11x_bytetrack,bellevue_ne8th,2,2,7376,bounded_proxy_sample,0.4007292350525857,0.29656969010829926,,,,
new_yolo11x_bytetrack,bellevue_ne8th,3,3,1,bounded_proxy_sample,0.31618982553482056,0.31618982553482056,,,,
new_yolo11x_bytetrack,bellevue_ne8th,4,4,15,bounded_proxy_sample,0.3800068775812785,0.38200679421424866,,,,
new_yolo11x_bytetrack,bellevue_ne8th,5,5,54,bounded_proxy_sample,0.6412705127839688,0.6682332158088684,,,,
new_yolo11x_bytetrack,bellevue_ne8th,7,7,201,bounded_proxy_sample,0.4084958620925448,0.32303211092948914,,,,
new_yolo11x_bytetrack,bellevue_ne8th,9,9,90047,bounded_proxy_sample,0.39784064275901126,0.3839927017688751,,,,
new_yolo11x_bytetrack,bellevue_ne8th,67,67,3,bounded_proxy_sample,0.4018302361170451,0.3956598937511444,,,,
new_yolo11x_bytetrack,bellevue_ne8th,0,0,1322,bounded_proxy_sample,0.2139885212701947,0.20058712363243103,,,,
new_yolo11x_bytetrack,bellevue_ne8th,2,2,16820,bounded_proxy_sample,0.3543068926613091,0.28066055476665497,,,,
new_yolo11x_bytetrack,bellevue_ne8th,3,3,3,bounded_proxy_sample,0.28032319247722626,0.22077494859695435,,,,
new_yolo11x_bytetrack,bellevue_ne8th,5,5,38,bounded_proxy_sample,0.614066490217259,0.6339976191520691,,,,
new_yolo11x_bytetrack,bellevue_ne8th,7,7,127,bounded_proxy_sample,0.45838295310501037,0.42438381910324097,,,,
new_yolo11x_bytetrack,bellevue_ne8th,9,9,81690,bounded_proxy_sample,0.3941430310548731,0.3721012622117996,,,,
new_yolo11x_bytetrack,bellevue_ne8th,0,0,2708,bounded_proxy_sample,0.34080687933154347,0.2975931912660599,,,,
new_yolo11x_bytetrack,bellevue_ne8th,2,2,16479,bounded_proxy_sample,0.4503141127717105,0.39278438687324524,,,,
new_yolo11x_bytetrack,bellevue_ne8th,4,4,10,bounded_proxy_sample,0.12771252617239953,0.13034220039844513,,,,
new_yolo11x_bytetrack,bellevue_ne8th,5,5,57,bounded_proxy_sample,0.5299291783257535,0.5548561215400696,,,,
new_yolo11x_bytetrack,bellevue_ne8th,7,7,608,bounded_proxy_sample,0.4642168525851479,0.46132881939411163,,,,
new_yolo11x_bytetrack,bellevue_ne8th,9,9,80138,bounded_proxy_sample,0.39027209621093967,0.36121807992458344,,,,
new_yolo11x_bytetrack,bellevue_ne8th,0,0,1705,bounded_proxy_sample,0.28092254691284774,0.26996302604675293,,,,
new_yolo11x_bytetrack,bellevue_ne8th,2,2,29663,bounded_proxy_sample,0.5655467193703696,0.6085134148597717,,,,
new_yolo11x_bytetrack,bellevue_ne8th,3,3,13,bounded_proxy_sample,0.2615774359840613,0.23716506361961365,,,,
new_yolo11x_bytetrack,bellevue_ne8th,5,5,207,bounded_proxy_sample,0.5034104386245571,0.49010810256004333,,,,
new_yolo11x_bytetrack,bellevue_ne8th,7,7,3505,bounded_proxy_sample,0.656825426539749,0.6744599938392639,,,,
new_yolo11x_bytetrack,bellevue_ne8th,9,9,64907,bounded_proxy_sample,0.4187520584477664,0.4074876606464386,,,,
new_yolo11x_bytetrack,bellevue_ne8th,0,0,12210,bounded_proxy_sample,0.4926427749363152,0.517267256975174,,,,
new_yolo11x_bytetrack,bellevue_ne8th,1,1,39,bounded_proxy_sample,0.3714201706342208,0.42019733786582947,,,,
new_yolo11x_bytetrack,bellevue_ne8th,2,2,62977,bounded_proxy_sample,0.6402964119814505,0.6905601024627686,,,,
new_yolo11x_bytetrack,bellevue_ne8th,3,3,194,bounded_proxy_sample,0.2649045395328827,0.2579316198825836,,,,
new_yolo11x_bytetrack,bellevue_ne8th,5,5,102,bounded_proxy_sample,0.44488561993428305,0.45156368613243103,,,,
new_yolo11x_bytetrack,bellevue_ne8th,7,7,5785,bounded_proxy_sample,0.5187070233549347,0.4770321249961853,,,,
new_yolo11x_bytetrack,bellevue_ne8th,9,9,18681,bounded_proxy_sample,0.5576689067108684,0.5668527483940125,,,,
new_yolo11x_bytetrack,bellevue_ne8th,58,58,12,bounded_proxy_sample,0.12946327403187752,0.12324202805757523,,,,
new_yolo11x_bytetrack,bellevue_ne8th,0,0,699,bounded_proxy_sample,0.36351101964882687,0.361435204744339,,,,
new_yolo11x_bytetrack,bellevue_ne8th,2,2,86851,bounded_proxy_sample,0.6728292894555941,0.7541961073875427,,,,
new_yolo11x_bytetrack,bellevue_ne8th,3,3,13,bounded_proxy_sample,0.23031069281009528,0.18626976013183594,,,,
new_yolo11x_bytetrack,bellevue_ne8th,5,5,375,bounded_proxy_sample,0.6551427700519562,0.6648204326629639,,,,
new_yolo11x_bytetrack,bellevue_ne8th,6,6,1,bounded_proxy_sample,0.11150557547807693,0.11150557547807693,,,,
new_yolo11x_bytetrack,bellevue_ne8th,7,7,2988,bounded_proxy_sample,0.3883285319839057,0.3039669096469879,,,,
new_yolo11x_bytetrack,bellevue_ne8th,8,8,31,bounded_proxy_sample,0.624119998466584,0.6078134179115295,,,,
new_yolo11x_bytetrack,bellevue_ne8th,9,9,9042,bounded_proxy_sample,0.5162622636875018,0.6404020190238953,,,,
new_yolo11x_bytetrack,bellevue_ne8th,0,0,7170,bounded_proxy_sample,0.45978197709785845,0.4597710371017456,,,,
new_yolo11x_bytetrack,bellevue_ne8th,1,1,41,bounded_proxy_sample,0.23794040865287547,0.25359952449798584,,,,
new_yolo11x_bytetrack,bellevue_ne8th,2,2,68498,bounded_proxy_sample,0.6933346922927623,0.7956713736057281,,,,
new_yolo11x_bytetrack,bellevue_ne8th,3,3,221,bounded_proxy_sample,0.321311031935981,0.3229074478149414,,,,
new_yolo11x_bytetrack,bellevue_ne8th,5,5,318,bounded_proxy_sample,0.6624581754769919,0.648390918970108,,,,
new_yolo11x_bytetrack,bellevue_ne8th,7,7,8325,bounded_proxy_sample,0.6574886901806425,0.7032282948493958,,,,
new_yolo11x_bytetrack,bellevue_ne8th,9,9,15427,bounded_proxy_sample,0.5762133395026807,0.6639487743377686,,,,
new_yolo11x_bytetrack,bellevue_ne8th,0,0,9223,bounded_proxy_sample,0.37788871918885425,0.35796695947647095,,,,
new_yolo11x_bytetrack,bellevue_ne8th,2,2,69836,bounded_proxy_sample,0.6884842042363823,0.7312447428703308,,,,
new_yolo11x_bytetrack,bellevue_ne8th,3,3,195,bounded_proxy_sample,0.36077936941232436,0.35091128945350647,,,,
new_yolo11x_bytetrack,bellevue_ne8th,5,5,6,bounded_proxy_sample,0.26549549028277397,0.23245374113321304,,,,
new_yolo11x_bytetrack,bellevue_ne8th,7,7,6443,bounded_proxy_sample,0.647024324611026,0.6583551168441772,,,,
new_yolo11x_bytetrack,bellevue_ne8th,9,9,14296,bounded_proxy_sample,0.39059153789363565,0.2875893861055374,,,,
new_yolo11x_bytetrack,bellevue_ne8th,10,10,1,bounded_proxy_sample,0.39409345388412476,0.39409345388412476,,,,
new_yolo11x_bytetrack,bellevue_ne8th,0,0,3688,bounded_proxy_sample,0.4424046262989625,0.44851264357566833,,,,
new_yolo11x_bytetrack,bellevue_ne8th,1,1,2,bounded_proxy_sample,0.11293601989746094,0.11293601989746094,,,,
new_yolo11x_bytetrack,bellevue_ne8th,2,2,83338,bounded_proxy_sample,0.7035213258288106,0.7938994467258453,,,,
new_yolo11x_bytetrack,bellevue_ne8th,3,3,237,bounded_proxy_sample,0.234839246745854,0.2237873077392578,,,,
new_yolo11x_bytetrack,bellevue_ne8th,5,5,264,bounded_proxy_sample,0.6301346036295096,0.6215091645717621,,,,
new_yolo11x_bytetrack,bellevue_ne8th,7,7,2736,bounded_proxy_sample,0.47428020476281907,0.4477313607931137,,,,
new_yolo11x_bytetrack,bellevue_ne8th,9,9,9735,bounded_proxy_sample,0.49625192900452786,0.5459789037704468,,,,
new_yolo11x_bytetrack,bellevue_ne8th,0,0,5782,bounded_proxy_sample,0.3769718488412244,0.35212938487529755,,,,
new_yolo11x_bytetrack,bellevue_ne8th,1,1,4,bounded_proxy_sample,0.18828150629997253,0.2025388851761818,,,,
new_yolo11x_bytetrack,bellevue_ne8th,2,2,82411,bounded_proxy_sample,0.6299828696526804,0.7051854133605957,,,,
new_yolo11x_bytetrack,bellevue_ne8th,3,3,61,bounded_proxy_sample,0.28183773831754433,0.23903904855251312,,,,
new_yolo11x_bytetrack,bellevue_ne8th,5,5,1930,bounded_proxy_sample,0.41267395371986176,0.4025839865207672,,,,
new_yolo11x_bytetrack,bellevue_ne8th,7,7,3216,bounded_proxy_sample,0.47830281463400715,0.43207554519176483,,,,
new_yolo11x_bytetrack,bellevue_ne8th,9,9,6595,bounded_proxy_sample,0.42290158890543605,0.4054349362850189,,,,
new_yolo11x_bytetrack,bellevue_ne8th,58,58,1,bounded_proxy_sample,0.15225134789943695,0.15225134789943695,,,,
new_yolo11x_bytetrack,bellevue_ne8th,0,0,13459,bounded_proxy_sample,0.4411931628762272,0.453851580619812,,,,
new_yolo11x_bytetrack,bellevue_ne8th,1,1,17,bounded_proxy_sample,0.19820315259344437,0.19121083617210388,,,,
new_yolo11x_bytetrack,bellevue_ne8th,2,2,76262,bounded_proxy_sample,0.6508664875915451,0.7117471694946289,,,,
new_yolo11x_bytetrack,bellevue_ne8th,3,3,55,bounded_proxy_sample,0.2100054075772112,0.17906884849071503,,,,
new_yolo11x_bytetrack,bellevue_ne8th,5,5,19,bounded_proxy_sample,0.6472224938242059,0.6911712884902954,,,,
new_yolo11x_bytetrack,bellevue_ne8th,7,7,2232,bounded_proxy_sample,0.7988123401505439,0.9199438691139221,,,,
new_yolo11x_bytetrack,bellevue_ne8th,9,9,7954,bounded_proxy_sample,0.4695370612557821,0.44646476209163666,,,,
new_yolo11x_bytetrack,bellevue_ne8th,58,58,2,bounded_proxy_sample,0.1303957775235176,0.1303957775235176,,,,
new_yolo11x_bytetrack,bellevue_ne8th,0,0,7426,bounded_proxy_sample,0.3967640374910308,0.38630640506744385,,,,
new_yolo11x_bytetrack,bellevue_ne8th,1,1,58,bounded_proxy_sample,0.4785383939743042,0.4764404892921448,,,,
new_yolo11x_bytetrack,bellevue_ne8th,2,2,80785,bounded_proxy_sample,0.6097209907369558,0.6200726628303528,,,,
new_yolo11x_bytetrack,bellevue_ne8th,3,3,153,bounded_proxy_sample,0.26954355027550964,0.24085846543312073,,,,
new_yolo11x_bytetrack,bellevue_ne8th,5,5,227,bounded_proxy_sample,0.6422440866869977,0.6495696902275085,,,,
new_yolo11x_bytetrack,bellevue_ne8th,7,7,5472,bounded_proxy_sample,0.627720842388464,0.5937537252902985,,,,
new_yolo11x_bytetrack,bellevue_ne8th,9,9,5879,bounded_proxy_sample,0.5301185712094088,0.565265417098999,,,,
new_yolo11x_bytetrack,bellevue_ne8th,0,0,6723,bounded_proxy_sample,0.39506715889751387,0.376323938369751,,,,
new_yolo11x_bytetrack,bellevue_ne8th,2,2,88430,bounded_proxy_sample,0.6480742092844952,0.6966816782951355,,,,
new_yolo11x_bytetrack,bellevue_ne8th,3,3,129,bounded_proxy_sample,0.33306166339059207,0.3234573006629944,,,,
new_yolo11x_bytetrack,bellevue_ne8th,7,7,1582,bounded_proxy_sample,0.5530120487479133,0.541523277759552,,,,
new_yolo11x_bytetrack,bellevue_ne8th,9,9,3136,bounded_proxy_sample,0.412686332357021,0.4195169657468796,,,,
new_yolo11x_bytetrack,bellevue_ne8th,0,0,3136,bounded_proxy_sample,0.35256084712098673,0.35134637355804443,,,,
new_yolo11x_bytetrack,bellevue_ne8th,1,1,30,bounded_proxy_sample,0.35081857939561206,0.33963604271411896,,,,
new_yolo11x_bytetrack,bellevue_ne8th,2,2,81367,bounded_proxy_sample,0.6352243876075048,0.6799092888832092,,,,
new_yolo11x_bytetrack,bellevue_ne8th,3,3,239,bounded_proxy_sample,0.3352948866441659,0.31555530428886414,,,,
new_yolo11x_bytetrack,bellevue_ne8th,5,5,2596,bounded_proxy_sample,0.6104712884511528,0.554225891828537,,,,
new_yolo11x_bytetrack,bellevue_ne8th,7,7,4429,bounded_proxy_sample,0.44683126075545293,0.4370325803756714,,,,
new_yolo11x_bytetrack,bellevue_ne8th,9,9,8203,bounded_proxy_sample,0.5133631493999335,0.6112324595451355,,,,
